Genotype,Envir,Row,Column,silking,R,C,silking_spats_residuals,silking_spats_geno_pred_values,silking_spats_adj_pheno
B110,Ner13R_block_24,5,37,86.2172922004,5,37,-0.0376351262425629,82.7893513744844,82.7517162482419
B97,Ner13R_block_24,1,36,83.1617567537,1,36,-0.273003871161279,82.5539826295657,82.2809787584044
CO109,Ner13R_block_24,5,40,75.7266897951,5,40,-1.10131895928006,81.7256675414472,80.6243485821671
EA1027,Ner13R_block_24,9,38,83.1617567537,9,38,0.506309220315103,83.333295721042,83.8396049413571
EC334,Ner13R_block_24,1,37,84.7328259286,1,37,0.814223458172179,83.641209958899,84.4554334170712
EP10,Ner13R_block_24,1,41,79.8672955003,1,41,-0.981144606507428,81.8458418942198,80.8646972877124
EP72,Ner13R_block_24,1,40,86.2172922004,1,40,1.18058377134999,84.0075702720766,85.1881540434265
F04702,Ner13R_block_24,9,36,83.1617567537,9,36,0.574110345281767,83.4010968460086,83.9752071912904
F1890,Ner13R_block_24,9,37,78.5569075375,9,37,-1.00772580480975,81.8192606959175,80.8115348911077
F618,Ner13R_block_24,9,42,83.1617567537,9,42,-0.420040710539553,82.4069457901875,81.9869050796479
FP1,Ner13R_block_24,9,41,87.6600806301,9,41,0.398232939514429,83.2252194402412,83.6234523797556
IDT,Ner13R_block_24,9,39,86.2172922004,9,39,0.74363115526063,83.5706176559873,84.314248811248
Lo1038,Ner13R_block_24,9,40,86.2172922004,9,40,-0.556984338592912,82.2700021621343,81.7130178235414
Lo1270,Ner13R_block_24,5,39,88.8632833391,5,39,0.400257021956151,83.2272435226831,83.6275005446392
Mo17,Ner13R_block_24,5,42,86.2172922004,5,42,0.55044655513845,83.3774330558653,83.9278796110037
PHG47,Ner13R_block_24,1,39,77.2214168404,1,39,-1.69552041544657,81.1314660852808,79.4359456698342
PHG50,Ner13R_block_24,5,41,78.5569075375,5,41,-0.0610846629852517,82.7659018377418,82.7048171747565
PHG83,Ner13R_block_24,1,42,79.8672955003,1,42,0.387426494206181,83.2144129949331,83.6018394891392
SC-Malawi,Ner13R_block_24,5,38,94.2243502766,5,38,0.643672759230341,83.4706592599572,84.1143320191875
W117,Ner13R_block_24,5,36,72.685148523,5,36,-0.869403200675876,81.9575833000514,81.0881800993755
W602S,Ner13R_block_24,1,38,83.1617567537,1,38,0.804967975816268,83.631954476543,84.4369224523593
B110,Deb13R_block_11,11,7,77.8867322419,11,7,0.859944609416658,75.6400590194114,76.500003628828
CR1Ht,Deb13R_block_11,35,6,72.8469300201,35,6,-0.889565778839909,73.8905486311548,73.0009828523149
DKMBST,Deb13R_block_11,23,2,76.1611877157,23,2,0.677332376904261,75.457446786899,76.1347791638032
EC169,Deb13R_block_11,23,3,71.3157238594,23,3,-1.085100884019,73.6950135259756,72.6099126419566
EZ42,Deb13R_block_11,23,1,76.1611877157,23,1,-0.322439980518183,74.4576744294764,74.1352344489582
F04401,Deb13R_block_11,11,4,72.8469300201,11,4,0.53890517529689,75.3190195852915,75.8579247605884
F04402,Deb13R_block_11,35,4,72.8469300201,35,4,-1.57758163399971,73.2025327759949,71.6249511419952
F874,Deb13R_block_11,11,3,71.3157238594,11,3,0.345981121248556,75.1260955312432,75.4720766524918
I238,Deb13R_block_11,35,5,82.388541172,35,5,3.44441092816257,78.2245253381572,81.6689362663197
LH38,Deb13R_block_11,23,5,72.8469300201,23,5,-0.430126995295609,74.349987414699,73.9198604194034
Lo1106,Deb13R_block_11,11,6,74.4667327846,11,6,-0.225690953798406,74.5544234561962,74.3287325023978
Lo1187,Deb13R_block_11,11,2,68.5100680312,11,2,-1.16454324631762,73.6155711636771,72.4510279173595
Lo1223,Deb13R_block_11,35,7,76.1611877157,35,7,1.27815972032323,76.0582741303179,77.3364338506411
Lo1284,Deb13R_block_11,11,5,74.4667327846,11,5,0.472569151268601,75.2526835612633,75.7252527125319
Mo15W,Deb13R_block_11,35,1,85.6522825646,35,1,1.35808384251148,76.1381982525062,77.4962820950177
MS71,Deb13R_block_11,23,6,74.4667327846,23,6,0.411135429811566,75.1912498398063,75.6023852696179
N22,Deb13R_block_11,35,2,80.8445197044,35,2,0.608276822051593,75.3883912320463,75.9966680540979
PB116,Deb13R_block_11,23,4,74.4667327846,23,4,0.553142532320507,75.3332569423152,75.8863994746357
UH_6102,Deb13R_block_11,23,7,68.5100680312,23,7,-2.43882923383566,72.341285176159,69.9024559423233
UH_S025,Deb13R_block_11,11,1,72.8469300201,11,1,0.490277520201261,75.2703919301959,75.7606694503972
UH250,Deb13R_block_11,35,3,71.3157238594,35,3,-2.90434052289319,71.8757738871015,68.9714333642083
B113,Ner12R_block_26,9,11,78.5924166874,9,11,2.20350147934941,78.4262714941521,80.6297729735015
B89,Ner12R_block_26,21,14,74.2429872652,21,14,-0.335132845000928,75.8876371698016,75.5525043248006
EP29,Ner12R_block_26,33,11,80.8764113743,33,11,1.21419643305424,77.4369664478569,78.6511628809112
F04701,Ner12R_block_26,9,10,77.1954860675,9,10,1.62273008146286,77.8455000962655,79.4682301777284
F05101,Ner12R_block_26,33,12,70.1020957105,33,12,-3.54947586843213,72.6732941463704,69.1238182779383
F1890,Ner12R_block_26,33,14,74.2429872652,33,14,-0.269668217639264,75.9531017971634,75.6834335795241
F7082,Ner12R_block_26,21,9,71.3778600686,21,9,-2.84776990568845,73.375000109114,70.5272302034255
HMV5325,Ner12R_block_26,21,10,72.7618835003,21,10,-1.8835905270162,74.3391794877863,72.4555889607701
I198,Ner12R_block_26,33,9,83.5272539732,33,9,1.38563464618541,77.6084046609881,78.9940393071735
LH59,Ner12R_block_26,9,8,74.2429872652,9,8,0.499160669933218,76.7219306847358,77.221091354669
LH65,Ner12R_block_26,21,13,77.1954860675,21,13,0.921323870421844,77.1440938852244,78.0654177556463
LH93,Ner12R_block_26,9,12,77.1954860675,9,12,1.41684055151367,77.6396105663164,79.05645111783
Lo1274,Ner12R_block_26,21,8,80.8764113743,21,8,1.57829319193922,77.801063206742,79.3793563986812
N192,Ner12R_block_26,33,10,80.8764113743,33,10,0.61507575482203,76.8378457696247,77.4529215244468
Pa36,Ner12R_block_26,9,9,70.1020957105,9,9,-1.76186069470884,74.4609093200936,72.6990486253848
Pa405,Ner12R_block_26,9,14,78.5924166874,9,14,1.903383998751,78.1261540135538,80.0295380123048
PHB09,Ner12R_block_26,21,12,74.2429872652,21,12,-0.747842666397432,75.474927348405,74.7270846820076
PHG84,Ner12R_block_26,33,13,80.8764113743,33,13,2.44919623741538,78.6719662522181,81.1211624896335
UH_P104,Ner12R_block_26,9,13,65.5501162279,9,13,-4.49866524846415,71.7241047663382,67.225439517874
W602S,Ner12R_block_26,33,8,80.8764113743,33,8,-0.459868147567136,75.7629018672355,75.3030337196683
W604S,Ner12R_block_26,21,11,77.1954860675,21,11,0.544537206066835,76.7673072208694,77.3118444269362
B113,Deb12R_block_29,14,10,73.3721410878,14,10,1.68621544622731,72.1032695631709,73.7894850093982
EA1163,Deb12R_block_29,48,14,69.553958451,48,14,0.271836418939017,70.6888905358824,70.9607269548214
EC232,Deb12R_block_29,30,13,66.8932531126,30,13,-0.222835257369681,70.1942188595737,69.9713836022041
EP10,Deb12R_block_29,30,14,69.553958451,30,14,0.206347873145191,70.6234019900886,70.8297498632338
EZ35,Deb12R_block_29,48,10,76.2782631063,48,10,-0.296056406715522,70.1209977102278,69.8249413035123
F04701,Deb12R_block_29,14,13,66.8932531126,14,13,-1.39853418387922,69.0185199330641,67.6199857491849
F04702,Deb12R_block_29,30,8,69.553958451,30,8,0.104351113439392,70.5214052303829,70.6257563438223
I242,Deb12R_block_29,48,11,76.2782631063,48,11,-0.0442947375411507,70.3727593794023,70.3284646418611
LH59,Deb12R_block_29,14,11,72.4142076817,14,11,0.232316493232148,70.6493706101755,70.8816871034077
LH93,Deb12R_block_29,14,14,72.4142076817,14,14,0.281822181946552,70.6988762988899,70.9806984808365
Lo1095,Deb12R_block_29,30,11,73.3721410878,30,11,1.82651947747222,72.2435735944159,74.0700930718881
N192,Deb12R_block_29,30,10,65.7698661507,30,10,-1.20727961863103,69.2097744983123,68.0024948796813
NQ508,Deb12R_block_29,48,8,74.7259909955,48,8,-0.879980098752682,69.5370740181906,68.6570939194379
Oh02,Deb12R_block_29,48,9,80.9201657598,48,9,1.79457435722841,72.2116284741721,74.0062028314005
Pa36,Deb12R_block_29,14,9,65.7698661507,14,9,-1.04339611628984,69.3736580006534,68.3302618843635
Pa405,Deb12R_block_29,14,12,72.4142076817,14,12,0.703918027021757,71.1209721439652,71.824890170987
PHG86,Deb12R_block_29,30,12,66.8932531126,30,12,-0.856795011715022,69.5602591052283,68.7034640935133
UH_P064,Deb12R_block_29,30,9,66.8932531126,30,9,-0.781576224308353,69.635477892635,68.8539016683266
UH_P104,Deb12R_block_29,14,8,64.6744337149,14,8,0.0306822006654102,70.4477363176087,70.4784185182741
UH_S020,Deb12R_block_29,48,12,73.3721410878,48,12,0.18148858647433,70.5985427034179,70.7800312898922
W95115,Deb12R_block_29,48,13,68.1215767585,48,13,-0.589324520588903,69.8277295963544,69.2384050757655
B113,Gai13R_block_23,66,15,87.5082865147,66,15,2.35471259870319,86.3730059688002,88.7277185675034
D09,Gai13R_block_23,65,6,78.3268313656,65,6,-0.243197501524961,83.7750958685719,83.5318983670469
EC334,Gai13R_block_23,69,15,85.7952931765,69,15,0.415454401308409,84.4337477714052,84.8492021727136
EZ48,Gai13R_block_23,71,24,90.7357803826,71,24,0.444395727636703,84.4626890977336,84.9070848253703
F04702,Gai13R_block_23,68,24,79.742995425,68,24,-0.422572006009901,83.595721364087,83.1731493580771
F1890,Gai13R_block_23,68,15,82.6769095268,68,15,-0.93430321139175,83.0839901587051,82.1496869473133
F7058,Gai13R_block_23,65,15,79.742995425,65,15,-0.829289402575284,83.1890039675216,82.3597145649463
F98902,Gai13R_block_23,71,6,82.6769095268,71,6,-0.716163310928977,83.302130059168,82.585966748239
I261,Gai13R_block_23,70,6,90.7357803826,70,6,2.52243846221029,86.5407318323074,89.0631702945177
LH60,Gai13R_block_23,71,15,90.7357803826,71,15,1.13318354626607,85.151476916363,86.2846604626291
Lo1038,Gai13R_block_23,70,24,87.5082865147,70,24,0.450939578312543,84.4692329484095,84.920172526722
Lo1274,Gai13R_block_23,68,6,85.7952931765,68,6,0.137501109910687,84.1557944800076,84.2932955899183
Lo1290,Gai13R_block_23,67,15,85.7952931765,67,15,0.812096233081718,84.8303896031787,85.6424858362604
N6,Gai13R_block_23,65,24,82.6769095268,65,24,0.83479446957557,84.8530878396725,85.687882309248
Oh33,Gai13R_block_23,67,6,87.5082865147,67,6,1.14993815394473,85.1682315240418,86.3181696779865
PB116,Gai13R_block_23,67,24,79.742995425,67,24,-0.204097141653079,83.8141962284438,83.6100990867908
PHB09,Gai13R_block_23,66,24,78.3268313656,66,24,-0.905032491797911,83.113260878299,82.2082283865011
PHH93,Gai13R_block_23,66,6,81.197629786,66,6,-0.640297497113465,83.3779958729833,82.7376983758698
PHJ40,Gai13R_block_23,69,6,78.3268313656,69,6,-3.22498075322415,80.7933126168726,77.5683318636485
Va26,Gai13R_block_23,70,15,85.7952931765,70,15,-0.922331491939957,83.095961878157,82.1736303862171
W604S,Gai13R_block_23,69,24,79.742995425,69,24,-1.21318947278988,82.805103897307,81.5919144245171
B113,Ner13R_block_36,5,61,87.6600806301,5,61,1.82099661191701,84.6991597095031,86.5201563214202
C103,Ner13R_block_36,5,63,92.8312426301,5,63,3.276792880307,86.1549559778932,89.4317488582002
EP67,Ner13R_block_36,5,58,77.2214168404,5,58,-1.69381594601623,81.1843471515698,79.4905312055536
EZ36,Ner13R_block_36,1,57,83.1617567537,1,57,0.601602949585626,83.4797660471718,84.0813689967574
EZ37,Ner13R_block_36,1,62,83.1617567537,1,62,1.02478330289074,83.9029464004768,84.9277297033675
F7025,Ner13R_block_36,5,62,79.8672955003,5,62,-2.64066485497155,80.2374982426145,77.5968333876429
F7081,Ner13R_block_36,9,63,79.8672955003,9,63,-4.15664955737238,78.7215135402136,74.5648639828412
F912,Ner13R_block_36,1,63,77.2214168404,1,63,-1.85713533414943,81.0210277634367,79.1638924292873
FP1,Ner13R_block_36,5,60,83.1617567537,5,60,0.138214933375792,83.0163780309619,83.1545929643377
HMV5405,Ner13R_block_36,9,57,75.7266897951,9,57,-2.34423376571615,80.53392933187,78.1896955661539
Lo1251,Ner13R_block_36,9,60,88.8632833391,9,60,2.2762875150697,85.1544506126559,87.4307381277256
NC358,Ner13R_block_36,9,58,90.1767616284,9,58,4.23035465536174,87.108517752948,91.3388724083097
NQ508,Ner13R_block_36,9,61,79.8672955003,9,61,-2.86768058722508,80.0104825103609,77.1428019231359
Oh43,Ner13R_block_36,1,60,86.2172922004,1,60,2.37867033097655,85.2568334285627,87.6355037595393
PHJ40,Ner13R_block_36,1,61,75.7266897951,1,61,-2.7802465871351,80.097916510451,77.3176699233159
PHK76,Ner13R_block_36,9,59,77.2214168404,9,59,-2.89682483206055,79.9813382655255,77.084513433465
SC-Malawi,Ner13R_block_36,9,62,95.6757105964,9,62,4.39166494526765,87.2698280428538,91.6614929881215
UH_P064,Ner13R_block_36,5,57,77.2214168404,5,57,-1.1229636472271,81.755199450359,80.6322358031319
W182E,Ner13R_block_36,1,58,77.2214168404,1,58,-2.28665599339431,80.5915071041918,78.3048511107975
W602S,Ner13R_block_36,5,59,87.6600806301,5,59,2.9556032759663,85.8337663735525,88.7893696495188
W64A,Ner13R_block_36,1,59,84.7328259286,1,59,1.55189970455039,84.4300628021365,85.9819625066869
B113,Deb13R_block_8,32,1,77.8867322419,32,1,0.40488928549189,74.1826319116919,74.5875211971838
B73,Deb13R_block_8,8,7,71.3157238594,8,7,-0.335192319965131,74.1774813201256,73.8422890001605
B73,Deb13R_block_8,32,3,76.1611877157,32,3,0.318324847027668,74.1774813201256,74.4958061671533
B84,Deb13R_block_8,32,2,76.1611877157,32,2,-0.137191008516766,74.1760119011414,74.0388208926246
EC175,Deb13R_block_8,20,4,72.8469300201,20,4,-0.0279145743638054,74.1773464103553,74.1494318359915
F7025,Deb13R_block_8,20,1,74.4667327846,20,1,-0.767787243216418,74.1683109133486,73.4005236701322
F924,Deb13R_block_8,32,7,72.8469300201,32,7,-0.0627871128963022,74.176920538809,74.1141334259127
Lo1026,Deb13R_block_8,20,7,74.4667327846,20,7,0.352102771193813,74.1819872705097,74.5340900417035
Lo1172,Deb13R_block_8,8,4,74.4667327846,8,4,0.00989453169141541,74.1778081439467,74.1877026756381
Lo1199,Deb13R_block_8,8,3,74.4667327846,8,3,0.0981043935617976,74.1788853832832,74.276989776845
Lo1261,Deb13R_block_8,20,2,76.1611877157,20,2,0.132865716133665,74.1793098966343,74.3121756127679
Lo1301,Deb13R_block_8,32,4,74.4667327846,32,4,-0.0611549688387214,74.1769404709316,74.1157855020929
NK807,Deb13R_block_8,32,5,71.3157238594,32,5,0.200008854894008,74.1801298642514,74.3801387191455
NS701,Deb13R_block_8,32,6,72.8469300201,32,6,-0.0528901219059179,74.1770414031634,74.1241512812575
Oh02,Deb13R_block_8,8,6,79.3596071495,8,6,0.546682391428973,74.1843635220597,74.7310459134887
Oh33,Deb13R_block_8,8,5,74.4667327846,8,5,-0.160723495491283,74.1757245169406,74.0150010214493
PHG35,Deb13R_block_8,20,6,74.4667327846,20,6,-0.123602876708645,74.1761778425654,74.0525749658568
PHG50,Deb13R_block_8,8,1,71.3157238594,8,1,0.28083479992614,74.1811169294792,74.4619517294053
PHR36,Deb13R_block_8,8,2,74.4667327846,8,2,0.169599474103848,74.1797584978249,74.3493579719288
W117,Deb13R_block_8,20,5,69.944300775,20,5,-0.462654686465342,74.1720372630561,73.7093825765908
W153R,Deb13R_block_8,20,3,74.4667327846,20,3,-0.321408657071089,74.173762192398,73.8523535353269
B113,Mar13R_block_19,1,29,74.4159683044,1,29,0.0287162929929821,70.1642405169084,70.1929568099014
EA1163,Mar13R_block_19,7,10,64.6062487951,7,10,-0.0287157788418568,63.5567078675003,63.5279920886584
EP10,Mar13R_block_19,19,9,68.9775284053,19,9,-0.0256181998764191,63.913082859632,63.8874646597555
EP2008-22,Mar13R_block_19,19,14,68.9775284053,19,14,0.0006137828594035,66.9310600429034,66.9316738257628
F252,Mar13R_block_19,1,32,61.8704482889,1,32,-0.0497673585676495,61.1347335957131,61.0849662371454
F354,Mar13R_block_19,1,31,70.3112532024,1,31,0.00213836407789358,67.1064623896456,67.1086007537235
F7082,Mar13R_block_19,1,35,71.6416376017,1,35,0.0066485857800842,67.6253612592319,67.632009845012
F838,Mar13R_block_19,1,30,73.0115533369,1,30,0.0193439988384085,69.08596251565,69.1053065144884
FP1,Mar13R_block_19,1,33,70.3112532024,1,33,0.000372534493081389,66.9033045326826,66.9036770671756
HMV5405,Mar13R_block_19,1,34,71.6416376017,1,34,-0.000526316733157728,68.1329129204298,68.1323866036966
HMV5405,Mar13R_block_19,19,10,73.0115533369,19,10,0.0115864953138356,68.1329129204298,68.1444994157436
HMV5409,Mar13R_block_19,7,13,73.0115533369,7,13,0.0336825728310686,70.735608658917,70.7692912317481
I267,Mar13R_block_19,7,11,74.4159683044,7,11,0.0271274813898117,69.9814484948466,70.0085759762364
IDT,Mar13R_block_19,19,8,74.4159683044,19,8,-0.00153166141470251,66.6842276958248,66.68269603441
Lo1199,Mar13R_block_19,19,13,68.9775284053,19,13,-0.0200862370135155,64.549532565592,64.5294463285785
Lo1251,Mar13R_block_19,19,11,77.4932705678,19,11,0.0255433657420383,69.799196740228,69.82474010597
N6,Mar13R_block_19,7,9,67.6265019604,7,9,-6.50593364355245e-05,66.8529595699552,66.8528945106188
PHT77,Mar13R_block_19,7,8,71.6416376017,7,8,0.0163036951187507,68.7361770134029,68.7524807085217
PHZ51,Mar13R_block_19,19,12,71.6416376017,19,12,0.012955504828895,68.3509693071503,68.3639248119792
UH_P087,Mar13R_block_19,7,12,63.2119003379,7,12,-0.036129212713881,62.7037958135111,62.6676666007972
W95115,Mar13R_block_19,7,14,64.6062487951,7,14,-0.0225928497692252,64.2611479558532,64.238555106084
B37,Gai12R_block_34,9,14,85.9700180645,9,14,2.54222489413522,80.4742885217384,83.0165134158736
EA3076,Gai12R_block_34,27,9,84.6081786292,27,9,2.51191911674967,80.4439827443528,82.9559018611025
EC140,Gai12R_block_34,27,8,80.2021890789,27,8,-0.0208318159086787,77.9112318116945,77.8903999957858
EP2008-22,Gai12R_block_34,18,13,65.9788172736,18,13,-3.62688708934033,74.3051765382627,70.6782894489224
EP72,Gai12R_block_34,9,9,84.6081786292,9,9,0.756415015087768,78.6884786426908,79.4448936577786
EZ47,Gai12R_block_34,27,14,77.7660082737,27,14,1.07863803521663,79.0107016628198,80.0893396980364
F894,Gai12R_block_34,9,11,85.9700180645,9,11,3.20979982930241,81.1418634569056,84.351663286208
HMV5409,Gai12R_block_34,9,13,68.1234868243,9,13,-4.52946564864659,73.4025979789564,68.8731323303098
HMV5502,Gai12R_block_34,27,10,83.19971632,27,10,2.75988877715845,80.6919524047616,83.45184118192
LH74,Gai12R_block_34,27,11,65.9788172736,27,11,-2.768010886065,75.1640527415381,72.3960418554731
Lo1063,Gai12R_block_34,18,14,80.2021890789,18,14,1.2759112110048,79.207974838608,80.4838860496128
Lo1187,Gai12R_block_34,18,10,80.2021890789,18,10,0.000999458860377445,77.9330630864635,77.9340625453239
Lo1242,Gai12R_block_34,9,10,84.6081786292,9,10,0.347084953404831,78.2791485810079,78.6262335344127
Mo17,Gai12R_block_34,9,12,83.19971632,9,12,1.09047860642356,79.0225422340267,80.1130208404503
Pa36,Gai12R_block_34,27,12,64.7849117529,27,12,-4.09394076990985,73.8381228576932,69.7441820877833
Pa405,Gai12R_block_34,18,12,81.6621384111,18,12,2.63157289701047,80.5636365246137,83.1952094216242
PHH93,Gai12R_block_34,18,8,78.9055366062,18,8,-0.512368867854278,77.4196947597489,76.9073258918946
PHT77,Gai12R_block_34,9,8,80.2021890789,9,8,-0.304037029957556,77.6280265976456,77.323989567688
W604S,Gai12R_block_34,18,9,78.9055366062,18,9,-0.918762154152503,77.0133014734506,76.0945393192981
W9,Gai12R_block_34,18,11,64.7849117529,18,11,-5.07546669502757,72.8565969325755,67.7811302375479
Wf9,Gai12R_block_34,27,13,77.7660082737,27,13,3.64483816250849,81.5769017901117,85.2217399526202
B37,Gai12R_block_35,18,21,81.6621384111,18,21,1.30353333642631,79.9335541296875,81.2370874661139
EP52,Gai12R_block_35,27,18,84.6081786292,27,18,4.4967206905728,83.1267414838337,87.6234621744065
EP67,Gai12R_block_35,27,19,76.4636532233,27,19,-0.53775811000807,78.0922626832532,77.5545045732452
EZ38,Gai12R_block_35,18,20,80.2021890789,18,20,-0.470470001190748,78.1595507920706,77.6890807908799
F218,Gai12R_block_35,18,15,64.7849117529,18,15,-1.85334009187828,76.7766807013832,74.9233406095049
F748,Gai12R_block_35,9,15,80.2021890789,9,15,0.796274477697125,79.4262952709584,80.2225697486555
FR19,Gai12R_block_35,9,19,78.9055366062,9,19,1.05292255569243,79.6829433489537,80.7358659046461
I261,Gai12R_block_35,9,20,80.2021890789,9,20,-0.244242338130363,78.3857784551309,78.1415361170005
I267,Gai12R_block_35,27,16,81.6621384111,27,16,1.92981167167021,80.5598324649313,82.4896441366015
LH93,Gai12R_block_35,27,15,83.19971632,27,15,0.0870900732724067,78.7171108665338,78.8042009398062
Lo1266,Gai12R_block_35,18,19,84.6081786292,18,19,0.865184362322097,79.4952051555833,80.3603895179054
Lo1280,Gai12R_block_35,9,21,85.9700180645,9,21,0.343437060982367,78.9734578542436,79.316894915226
NC290,Gai12R_block_35,18,17,84.6081786292,18,17,0.478173146536349,79.1081939397976,79.5863670863339
NDB8,Gai12R_block_35,9,18,68.1234868243,9,18,-2.36864798792169,76.2613728053398,73.8927248174181
NK807,Gai12R_block_35,27,17,64.7849117529,27,17,-4.52215336824069,74.107867425021,69.5857140567803
PHG80,Gai12R_block_35,18,16,80.2021890789,18,16,1.12736891301417,79.7573897062754,80.8847586192896
PHG84,Gai12R_block_35,27,20,76.4636532233,27,20,-1.59723926560943,77.032781527652,75.4355422620426
PHG86,Gai12R_block_35,18,18,81.6621384111,18,18,-1.16339304854471,77.4666277447167,76.303234696172
UH_P024,Gai12R_block_35,9,17,67.0282656168,9,17,-1.98344661875778,76.6465741745036,74.6631275557458
W153R,Gai12R_block_35,9,16,78.9055366062,9,16,2.26017454209469,80.8901953353558,83.1503698774505
B37,Gai12R_block_3,19,15,84.6081786292,19,15,4.12225172938413,82.3981083053191,86.5203600347032
B73,Gai12R_block_3,19,21,81.6621384111,19,21,0.0609254638324046,78.3367820397675,78.3977075035999
DK78010,Gai12R_block_3,10,20,80.2021890789,10,20,3.23480948395296,81.5106660598878,84.7454755438407
EC169,Gai12R_block_3,10,21,64.7849117529,10,21,-3.66648223360042,74.6093743423348,70.9428921087343
EC242C,Gai12R_block_3,1,20,78.9055366062,1,20,0.269722383526215,78.5455789594612,78.8153013429874
F354,Gai12R_block_3,1,18,78.9055366062,1,18,-0.412992046705725,77.8628645292293,77.4498724825236
F7082,Gai12R_block_3,19,19,81.6621384111,19,19,0.928822170592923,79.2046787465281,80.133500917121
FR19,Gai12R_block_3,10,18,81.6621384111,10,18,2.36872488557968,80.6445814615145,83.0133063470942
H99,Gai12R_block_3,19,17,78.9055366062,19,17,0.408383752890288,78.6842403288253,79.0926240817156
HMV5405,Gai12R_block_3,10,17,80.2021890789,10,17,0.841857223453744,79.1177137993887,79.9595710228425
LH74,Gai12R_block_3,1,17,81.6621384111,1,17,0.624514772672498,78.9003713486076,79.5248861212801
Lo1016,Gai12R_block_3,10,16,80.2021890789,10,16,0.0531345608790446,78.3289911368141,78.3821256976932
Lo1123,Gai12R_block_3,10,15,78.9055366062,10,15,-1.40256326427303,76.8732933116622,75.4707300473891
Lo1180,Gai12R_block_3,1,21,80.2021890789,1,21,1.26862479631416,79.5444813722492,80.8131061685634
Lo1280,Gai12R_block_3,19,18,81.6621384111,19,18,1.35245506523697,79.628311641172,80.980766706409
ML606,Gai12R_block_3,1,15,81.6621384111,1,15,-0.0627733153463765,78.2130832605887,78.1503099452423
Oh33,Gai12R_block_3,1,19,78.9055366062,1,19,-0.0616555132276773,78.2142010627074,78.1525455494797
PHG80,Gai12R_block_3,1,16,81.6621384111,1,16,0.290718422753699,78.5665749986887,78.8572934214424
UH_P128,Gai12R_block_3,19,20,83.19971632,19,20,1.25405374641939,79.5299103223544,80.7839640687738
UH_S025,Gai12R_block_3,10,19,64.7849117529,10,19,-5.26179965596468,73.0140569199707,67.752257264006
UH304,Gai12R_block_3,19,16,64.7849117529,19,16,-6.21073242836962,72.0651241475659,65.8543917191963
B37,Deb12R_block_5,20,13,73.3721410878,20,13,0.883386693366717,70.9667423755079,71.8501290688746
DKFBHJ,Deb12R_block_5,38,13,65.7698661507,38,13,-2.60820299846398,67.4751526836773,64.8669496852133
EA1027,Deb12R_block_5,38,12,72.4142076817,38,12,1.1180712485416,71.2014269306827,72.3194981792243
EZ38,Deb12R_block_5,2,13,74.7259909955,2,13,1.25438926226123,71.3377449444025,72.5921342066637
EZ42,Deb12R_block_5,20,12,71.0427983458,20,12,0.104720378623853,70.188076060765,70.2927964393889
F1890,Deb12R_block_5,2,9,66.8932531126,2,9,-1.19047181093772,68.8928838712035,67.7024120602658
FR19,Deb12R_block_5,38,10,68.1215767585,38,10,-0.165782756192883,69.9175729259483,69.7517901697554
HMV5409,Deb12R_block_5,38,8,68.1215767585,38,8,0.526947092212964,70.6103027743541,71.1372498665671
I238,Deb12R_block_5,2,8,72.4142076817,2,8,1.87678862333786,71.9601443054789,73.8369329288168
Lo1026,Deb12R_block_5,20,9,71.0427983458,20,9,1.26261903633475,71.3459747184759,72.6085937548107
Lo1273,Deb12R_block_5,2,14,72.4142076817,2,14,-0.293602385469271,69.7897532966719,69.4961509112026
Lo1288,Deb12R_block_5,20,14,73.3721410878,20,14,0.473195311691129,70.5565509938322,71.0297463055234
Lo904,Deb12R_block_5,38,14,73.3721410878,38,14,0.764642321214041,70.8479980033551,71.6126403245692
N25,Deb12R_block_5,2,11,72.4142076817,2,11,0.785824998958887,70.8691806811,71.6550056800589
PB116,Deb12R_block_5,38,11,69.553958451,38,11,0.0435562639749492,70.1269119461161,70.1704682100911
PHK76,Deb12R_block_5,2,12,68.1215767585,2,12,-1.67990537990681,68.4034503022344,66.7235449223276
PHZ51,Deb12R_block_5,20,11,73.3721410878,20,11,1.60690285559495,71.690258537736,73.297161393331
UH_6102,Deb12R_block_5,2,10,65.7698661507,2,10,-2.065694319177,68.0176613629643,65.9519670437873
UH_P064,Deb12R_block_5,38,9,65.7698661507,38,9,-0.991902182219519,69.0914534999217,68.0995513177022
UH250,Deb12R_block_5,20,10,65.7698661507,20,10,-1.70548225374495,68.3778734283963,66.6723911746514
B37,Gai13R_block_4,55,14,85.7952931765,55,14,0.256930050830192,84.5717068487662,84.8286368995964
EC136,Gai13R_block_4,53,5,82.6769095268,53,5,-0.0589743761696866,84.2558024217664,84.1968280455967
EZ11A,Gai13R_block_4,54,23,85.7952931765,54,23,0.635274325092567,84.9500511230284,85.585325448121
EZ37,Gai13R_block_4,53,23,82.6769095268,53,23,-1.15153181753874,83.1632449803975,82.0117131628588
F04701,Gai13R_block_4,56,14,85.7952931765,56,14,0.379868717066756,84.6946455150027,85.0745142320695
F218,Gai13R_block_4,52,14,76.907533587,52,14,-1.60105716020256,82.7137196377337,81.1126624775311
F7025,Gai13R_block_4,54,5,84.2066964446,54,5,-0.137781588619333,84.1769952093168,84.0392136206974
F7057,Gai13R_block_4,57,14,78.3268313656,57,14,-0.749242250976124,83.56553454696,82.8162922959839
