Genotype,anthesis.silking.interval,anthesis,ear.height,grain.number,grain.weight,grain.yield,plant.height,silking,tassel.height
Lo1026,-0.262505278574995,-0.691165112820338,1.12156399159543,-2.05810196123514,-5.95604790961875,-0.0295911206193954,1.74453157213005,0.0244999725403222,1.69855690982117
Lo1035,-0.252473429939575,0.51840650299299,1.88843367165141,4.79393125180409,1.16668474678305,-0.0564426375170078,1.33222918917435,1.3108506100787,0.765366569060566
Lo1038,-0.779358516956877,2.69117648628314,-0.524835256358842,197.141594415422,-3.66067249295472,0.507599308069894,0.288281807776461,2.77469116696357,0.0901328967234641
Lo1056,0.049089651290996,1.07537004670931,2.29617944909499,125.140590934691,-9.15846117609447,0.134353151935544,4.42616247303854,2.02838261640452,1.99876806365305
Lo1063,0.975286332269027,2.00516261161125,-0.764800858211515,92.1333313046114,-15.1602530621399,0.0586069541751307,-8.41777773021169,1.0937722210642,-9.91074813821829
Lo1087,1.09424035315996,1.76591383623305,-0.246388012392882,47.7821116650921,1.48206644682083,0.286675389700199,1.55342447806358,0.955443860741856,-2.23948590788852
Lo1094,0.230515110456628,0.00664773384222657,0.249318956579258,8.74385712769128,-9.30151483240336,-0.0981388069053284,-2.02509303939674,0.360830443737458,-1.06915968818758
Lo1095,-0.432143344973007,1.15040366337898,-0.630452226870539,82.4065687916235,-2.70853651733212,0.366682973253331,-1.9068977810427,2.0683534393658,-1.72966166976505
Lo1101,0.209229815360195,-1.02794556837068,-0.370082711900878,-18.0997506195901,-4.37143165557398,-0.0381328983417348,0.416913029440716,-0.727243964904204,0.546432103325443
Lo1106,0.0373049959425669,0.636192230797693,0.403527281878919,-159.614973881218,4.37914733504954,-0.192409299213741,-0.21273726451648,1.02943741391215,0.440162991901759
Lo1123,0.438293692258099,0.614686631577485,-1.60418047214287,-38.380808012306,-0.836188808318732,-0.0848146486969029,-0.893871420894423,-0.0182571324912149,-2.0159978581221
Lo1124,0.370021973556715,-0.541501984586423,-0.857344025978253,-81.1306877437499,-9.23878881034705,-0.420210935937811,-0.594421730762871,0.352012765601598,-1.82212601756185
Lo1172,0.930534677412263,1.21039187698147,-0.14828104727168,29.8544665054945,-4.12983824386123,0.105773185904902,2.82651039314288,0.472540784463783,1.8347007581673
Lo1180,0.137951679679636,0.090300403257597,1.5644259148038,-40.1561124681106,-6.5107386379582,-0.118544775346645,-0.0119132721143598,0.368978579879022,-0.314782374871554
