"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","Tnight.Early","Tnight.Flo","Tnight.Fill","Ri.Early","Ri.Flo","Ri.Fill","Psi.Flo","Psi.Fill","Tmax.Early","Tmax.Flo","Tmax.Fill","type"
"Cam13R","F918_inra",3065,"F918","F918_H",22.3300459984,20.845564809,14.734601264,140.89,259.14,850.915,-71.2326388889,-15.5724637681,36.0401229866,35.8078214331,25.4345666306,"CrossValidation"
"Cam13R","B106_inra",3066,"B106","B106_H",22.3268999074,20.3596237833,14.511640859,155.591,323.259,763.014,-61.0462962963,-17,35.9967867809,35.7500860127,24.8202051289,"CrossValidation"
"Cam13R","AS5707_usda",3067,"AS5707","AS5707_H",22.4937551838,20.0774921665,14.5829806635,215.091,280.65,805.623,-64.2272727273,-16.2348484848,36.3311736571,35.472724118,25.0554850553,"CrossValidation"
"Cam13R","Lp5_usda",3069,"Lp5","Lp5_H",22.4431305115,21.0640470107,14.7665018165,124.743,236.265,873.79,-73.09375,-15.4397163121,35.9894873869,35.9494494712,25.5363010218,"CrossValidation"
"Cam13R","EM1163_inra",3070,"EA1163","EA1163_H",22.3993853377,20.9955941272,14.734601264,109.781,282.387,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.4345666306,"CrossValidation"
"Cam13R","LH82_inra",3072,"LH82","LH82_H",22.4577879383,20.7123275825,14.6367820387,142.516,258.05,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.1877153656,"CrossValidation"
"Cam13R","B108_uh",3074,"B108","B108_H",22.2707649755,20.6481100127,14.6702454353,173.723,259.14,850.915,-71.5037878788,-15.5724637681,36.0664117232,35.7461516226,25.3062577163,"CrossValidation"
"Cam13R","UH_P128_uh",3075,"UH_P128","UH_P128_H",22.3993853377,21.1362959411,14.7665018165,109.781,284.046,873.79,-71.9633333333,-15.4397163121,35.8551979912,36.0039800962,25.5363010218,"CrossValidation"
"Cam13R","EP51_csic",3076,"EP51","EP51_H",22.4431305115,20.9206070815,14.734601264,124.743,282.387,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","PHH93_usda",3077,"PHH93","PHH93_H",22.4241687552,21.2588783229,14.7238873074,126.082,236.476,896.826,-75.9094202899,-15.2916666667,35.9319094177,36.0871372724,25.4920967946,"CrossValidation"
"Cam13R","EP55_csic",3078,"EP55","EP55_H",22.4431305115,20.9206070815,14.6702454353,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.3062577163,"CrossValidation"
"Cam13R","B98_uh",3079,"B98","B98_H",22.4577879383,20.6524725816,14.6478358522,142.516,280.65,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.1838643933,"CrossValidation"
"Cam13R","ML606_usda",3080,"ML606","ML606_H",22.4431305115,20.9206070815,14.6702454353,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.3062577163,"CrossValidation"
"Cam13R","DKFBHJ_usda",3081,"DKFBHJ","DKFBHJ_H",22.4431305115,20.9206070815,14.6702454353,124.743,282.387,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.3062577163,"CrossValidation"
"Cam13R","PHG47_usda",3082,"PHG47","PHG47_H",22.4431305115,20.9206070815,14.734601264,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","PHB09_usda",3083,"PHB09","PHB09_H",22.4431305115,20.9206070815,14.734601264,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","F98902_inra",3084,"F98902","F98902_H",22.3993853377,21.1362959411,14.7665018165,109.781,259.512,873.79,-71.9633333333,-15.4397163121,35.8551979912,36.0039800962,25.5363010218,"CrossValidation"
"Cam13R","B37_inra",3085,"B37","B37_H",22.3300459984,20.6144395747,14.5222264378,140.89,324.919,785.136,-63.3919753086,-16.6124031008,36.0401229866,35.8125938642,24.9251306465,"CrossValidation"
"Cam13R","FV353_inra",3086,"F353","F353_H",22.3050181134,21.3699518409,14.7873802649,97.042,261.01,896.826,-73.06,-15.2916666667,35.5005447411,36.1356197901,25.61959216,"CrossValidation"
"Cam13R","EC136_ciam",3087,"EC136","EC136_H",22.3050181134,21.1858354943,14.702519037,97.042,259.512,873.79,-70.5705128205,-15.4397163121,35.5005447411,36.0066586461,25.4082975618,"CrossValidation"
"Cam13R","W95115_inra",3088,"W95115","W95115_H",22.4431305115,20.9206070815,14.6702454353,124.743,282.387,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.3062577163,"CrossValidation"
"Cam13R","Pa91_inra",3089,"Pa91","Pa91_H",22.3268999074,20.5507537788,14.5222264378,155.591,255.257,785.136,-63.3814102564,-16.6124031008,35.9967867809,35.8355115098,24.9251306465,"CrossValidation"
"Cam13R","EA3076_csic",3090,"EA3076","EA3076_H",22.3268999074,20.6474133038,14.6367820387,155.591,281.832,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.1877153656,"CrossValidation"
"Cam13R","PHK76_usda",3091,"PHK76","PHK76_H",22.4241687552,20.9206070815,14.734601264,126.082,235.358,850.915,-70.5433333333,-15.5724637681,35.9319094177,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","EP10_csic",3092,"EP10","EP10_H",22.3979183385,20.9223002064,14.6367820387,96.283,281.832,828.223,-65.9345238095,-15.8740740741,35.8423494969,35.9192573784,25.1877153656,"CrossValidation"
"Cam13R","NDB8_inra",3094,"NDB8","NDB8_H",22.2707649755,20.7990653095,14.7665018165,173.723,259.512,873.79,-74.4642857143,-15.4397163121,36.0664117232,35.8205529248,25.5363010218,"CrossValidation"
"Cam13R","MS71_uh",3096,"MS71","MS71_H",22.3979183385,20.9223002064,14.6367820387,96.283,281.832,828.223,-65.9345238095,-15.8740740741,35.8423494969,35.9192573784,25.1877153656,"CrossValidation"
"Cam13R","DK4676A_usda",3097,"DK4676A","DK4676A_H",22.4431305115,20.7896081224,14.7015056344,124.743,281.832,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.3161405486,"CrossValidation"
"Cam13R","EP29_csic",3098,"EP29","EP29_H",22.4431305115,20.9206070815,14.6702454353,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.3062577163,"CrossValidation"
"Cam13R","NC358_uh",3099,"NC358","NC358_H",22.3268999074,20.5877606741,14.5829806635,155.591,280.65,805.623,-65.9166666667,-16.2348484848,35.9967867809,35.833935931,25.0554850553,"CrossValidation"
"Cam13R","LH93_usda",3100,"LH93","LH93_H",22.4937551838,20.0578438721,14.5222264378,215.091,301.137,785.136,-61.4347826087,-16.6124031008,36.3311736571,35.4902100685,24.9251306465,"CrossValidation"
"Cam13R","11430_usda",3101,"11430","11430_H",22.3993853377,20.9955941272,14.6702454353,109.781,282.387,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.3062577163,"CrossValidation"
"Cam13R","A3_inra",3102,"A3","A3_H",22.3979183385,20.9223002064,14.6367820387,96.283,281.832,828.223,-65.9345238095,-15.8740740741,35.8423494969,35.9192573784,25.1877153656,"CrossValidation"
"Cam13R","A375_inra",3103,"A375","A375_H",22.4241687552,20.7291077313,14.5829806635,126.082,280.65,805.623,-65.3919753086,-16.2348484848,35.9319094177,35.8758492794,25.0554850553,"CrossValidation"
"Cam13R","B109_uh",3104,"B109","B109_H",22.3993853377,20.8666696835,14.7015056344,109.781,281.832,828.223,-67.0524691358,-15.8740740741,35.8551979912,35.9135401555,25.3161405486,"CrossValidation"
"Cam13R","B110_uh",3105,"B110","B110_H",22.3300459984,20.7123275825,14.7015056344,140.89,258.05,828.223,-68.4633333333,-15.8740740741,36.0401229866,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","C103_inra",3106,"C103","C103_H",22.4937551838,20.0578438721,14.4767237421,215.091,277.505,785.136,-61.4347826087,-16.6124031008,36.3311736571,35.4902100685,24.8379267103,"CrossValidation"
"Cam13R","CR1Ht_usda",3107,"CR1Ht","CR1Ht_H",22.3050181134,21.60477707,14.7981389703,97.042,252.598,905.238,-75.6666666667,-15.193877551,35.5005447411,36.5433922716,25.6278817972,"CrossValidation"
"Cam13R","D09_uh",3108,"D09","D09_H",22.3746296717,21.1834572027,14.702519037,84.056,284.046,873.79,-69.0092592593,-15.4397163121,35.4319915948,36.0310767787,25.4082975618,"CrossValidation"
"Cam13R","DE811_inra",3109,"DE811","DE811_H",22.3268999074,20.6474133038,14.6367820387,155.591,281.832,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.1877153656,"CrossValidation"
"Cam13R","DK78010_usda",3110,"DK78010","DK78010_H",22.4577879383,20.845564809,14.6702454353,142.516,282.387,850.915,-71.2326388889,-15.5724637681,36.0733457977,35.8078214331,25.3062577163,"CrossValidation"
"Cam13R","DKFAPW_usda",3111,"DKFAPW","DKFAPW_H",22.3746296717,21.0511211876,14.734601264,84.056,259.14,850.915,-66.8779761905,-15.5724637681,35.4319915948,35.9650999036,25.4345666306,"CrossValidation"
"Cam13R","DKIBO2_usda",3112,"DKIBO2","DKIBO2_H",22.3979183385,21.1858354943,14.702519037,96.283,259.512,873.79,-70.5705128205,-15.4397163121,35.8423494969,36.0066586461,25.4082975618,"CrossValidation"
"Cam13R","DKMBST_usda",3113,"DKMBST","DKMBST_H",22.3268999074,20.7836210933,14.6702454353,155.591,235.358,850.915,-71.5615942029,-15.5724637681,35.9967867809,35.8335208398,25.3062577163,"CrossValidation"
"Cam13R","EC140_ciam",3114,"EC140","EC140_H",22.4577879383,20.6524725816,14.6478358522,142.516,280.65,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.1838643933,"CrossValidation"
"Cam13R","EC151_ciam",3115,"EC151","EC151_H",22.2707649755,20.6481100127,14.734601264,173.723,259.14,850.915,-71.5037878788,-15.5724637681,36.0664117232,35.7461516226,25.4345666306,"CrossValidation"
"Cam13R","EC169_ciam",3116,"EC169","EC169_H",22.3300459984,20.9919785493,14.702519037,140.89,259.512,873.79,-73.9239130435,-15.4397163121,36.0401229866,35.878434353,25.4082975618,"CrossValidation"
"Cam13R","EC175_ciam",3117,"EC175","EC175_H",22.4180046433,20.9955941272,14.6702454353,108.442,259.14,850.915,-69.5544871795,-15.5724637681,35.9116504629,35.9339702569,25.3062577163,"CrossValidation"
"Cam13R","EC242C_ciam",3118,"EC242C","EC242C_H",22.4577879383,21.1923899912,14.8070009657,142.516,236.476,896.826,-76.9053030303,-15.2916666667,36.0733457977,36.0191527306,25.7233083479,"CrossValidation"
"Cam13R","EC334_ciam",3119,"EC334","EC334_H",22.3993853377,20.8666696835,14.7015056344,109.781,305.079,828.223,-67.0524691358,-15.8740740741,35.8551979912,35.9135401555,25.3161405486,"CrossValidation"
"Cam13R","EM1027_inra",3120,"EA1027","EA1027_H",22.4484120549,20.5877606741,14.6478358522,157.217,280.65,805.623,-65.9166666667,-16.2348484848,36.0305152617,35.833935931,25.1838643933,"CrossValidation"
"Cam13R","EP2008-22_csic",3121,"EP2008-22","EP2008-22_H",22.3746296717,21.0511211876,14.734601264,84.056,282.387,850.915,-66.8779761905,-15.5724637681,35.4319915948,35.9650999036,25.4345666306,"CrossValidation"
"Cam13R","EP67_csic",3122,"EP67","EP67_H",22.3050181134,21.1858354943,14.702519037,97.042,259.512,873.79,-70.5705128205,-15.4397163121,35.5005447411,36.0066586461,25.4082975618,"CrossValidation"
"Cam13R","EP72_csic",3123,"EP72","EP72_H",22.3268999074,20.5877606741,14.5829806635,155.591,304.432,805.623,-65.9166666667,-16.2348484848,35.9967867809,35.833935931,25.0554850553,"CrossValidation"
"Cam13R","EP77_csic",3124,"EP77","EP77_H",22.3746296717,20.9291733586,14.6367820387,84.056,281.832,828.223,-64.6408045977,-15.8740740741,35.4319915948,35.9450053387,25.1877153656,"CrossValidation"
"Cam13R","EZ18_csic",3125,"EZ18","EZ18_H",22.3268999074,20.5507537788,14.5871316382,155.591,277.505,785.136,-63.3814102564,-16.6124031008,35.9967867809,35.8355115098,25.0534858983,"CrossValidation"
"Cam13R","EZ31_csic",3126,"EZ31","EZ31_H",22.4577879383,20.6524725816,14.5829806635,142.516,280.65,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.0554850553,"CrossValidation"
"Cam13R","EZ35_csic",3127,"EZ35","EZ35_H",22.4431305115,20.7896081224,14.7015056344,124.743,281.832,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.3161405486,"CrossValidation"
"Cam13R","EZ36_csic",3128,"EZ36","EZ36_H",22.3268999074,20.6474133038,14.7015056344,155.591,258.05,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.3161405486,"CrossValidation"
"Cam13R","EZ38_csic",3129,"EZ38","EZ38_H",22.3268999074,20.6474133038,14.6367820387,155.591,258.05,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.1877153656,"CrossValidation"
"Cam13R","EZ42_csic",3130,"EZ42","EZ42_H",22.3300459984,20.7123275825,14.7015056344,140.89,281.832,828.223,-68.4633333333,-15.8740740741,36.0401229866,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","W153R_usa",3131,"W153R","W153R_H",22.4577879383,20.845564809,14.6702454353,142.516,259.14,850.915,-71.2326388889,-15.5724637681,36.0733457977,35.8078214331,25.3062577163,"CrossValidation"
"Cam13R","EZ48_csic",3132,"EZ48","EZ48_H",22.511100284,20.4553813328,14.6478358522,177.197,304.432,805.623,-65.6284722222,-16.2348484848,36.1126642311,35.7538647772,25.1838643933,"CrossValidation"
"Cam13R","F04401_inra",3134,"F04401","F04401_H",22.3268999074,20.7836210933,14.734601264,155.591,259.14,850.915,-71.5615942029,-15.5724637681,35.9967867809,35.8335208398,25.4345666306,"CrossValidation"
"Cam13R","F04402_inra",3135,"F04402","F04402_H",22.4484120549,20.6474133038,14.6367820387,157.217,281.832,828.223,-68.6631944444,-15.8740740741,36.0305152617,35.8147223682,25.1877153656,"CrossValidation"
"Cam13R","F04701_inra",3136,"F04701","F04701_H",22.4484120549,20.6474133038,14.7015056344,157.217,258.05,828.223,-68.6631944444,-15.8740740741,36.0305152617,35.8147223682,25.3161405486,"CrossValidation"
"Cam13R","F04702_inra",3137,"F04702","F04702_H",22.4577879383,20.6524725816,14.6478358522,142.516,280.65,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.1838643933,"CrossValidation"
"Cam13R","F05101_inra",3138,"F05101","F05101_H",22.4431305115,21.0640470107,14.7665018165,124.743,259.512,873.79,-73.09375,-15.4397163121,35.9894873869,35.9494494712,25.5363010218,"CrossValidation"
"Cam13R","F05404_inra",3139,"F05404","F05404_H",22.4577879383,20.7123275825,14.7015056344,142.516,258.05,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","F608_inra",3140,"F608","F608_H",22.3993853377,20.805577822,14.6478358522,109.781,304.432,805.623,-64.6577380952,-16.2348484848,35.8551979912,35.9271659157,25.1838643933,"CrossValidation"
"Cam13R","F618_inra",3141,"F618","F618_H",22.3979183385,20.8613966669,14.6478358522,96.283,280.65,805.623,-63.6609195402,-16.2348484848,35.8423494969,35.9322161391,25.1838643933,"CrossValidation"
"Cam13R","F7019_inra",3142,"F7019","F7019_H",22.3993853377,20.9955941272,14.734601264,109.781,259.14,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.4345666306,"CrossValidation"
"Cam13R","F7058_inra",3143,"F7058","F7058_H",22.4431305115,20.7896081224,14.7015056344,124.743,281.832,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.3161405486,"CrossValidation"
"Cam13R","F7057_inra",3144,"F7057","F7057_H",22.3993853377,20.8666696835,14.7015056344,109.781,281.832,828.223,-67.0524691358,-15.8740740741,35.8551979912,35.9135401555,25.3161405486,"CrossValidation"
"Cam13R","F7082_inra",3145,"F7082","F7082_H",22.3050181134,21.1858354943,14.7665018165,97.042,259.512,873.79,-70.5705128205,-15.4397163121,35.5005447411,36.0066586461,25.5363010218,"CrossValidation"
"Cam13R","F752_inra",3146,"F752","F752_H",22.4484120549,20.5877606741,14.5829806635,157.217,304.432,805.623,-65.9166666667,-16.2348484848,36.0305152617,35.833935931,25.0554850553,"CrossValidation"
"Cam13R","F874_inra",3147,"F874","F874_H",22.4539561883,21.5669875657,14.7981389703,71.834,276.908,905.238,-71.8397435897,-15.193877551,35.3859842509,36.533671994,25.6278817972,"CrossValidation"
"Cam13R","F888_inra",3148,"F888","F888_H",22.4180046433,20.8666696835,14.6367820387,108.442,281.832,828.223,-67.0524691358,-15.8740740741,35.9116504629,35.9135401555,25.1877153656,"CrossValidation"
"Cam13R","F908_inra",3149,"F908","F908_H",22.4431305115,20.9206070815,14.734601264,124.743,282.387,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","F922_inra",3150,"F922","F922_H",22.4577879383,20.7123275825,14.7015056344,142.516,281.832,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","FP1_inra",3151,"FP1","FP1_H",22.3746296717,20.870070832,14.5829806635,84.056,280.65,805.623,-62.4861111111,-16.2348484848,35.4319915948,35.9566738753,25.0554850553,"CrossValidation"
"Cam13R","FV218_inra",3152,"F218","F218_H",22.3746296717,21.0511211876,14.6702454353,84.056,282.387,850.915,-66.8779761905,-15.5724637681,35.4319915948,35.9650999036,25.3062577163,"CrossValidation"
"Cam13R","FV252_inra",3153,"F252","F252_H",22.3746296717,21.1834572027,14.702519037,84.056,259.512,873.79,-69.0092592593,-15.4397163121,35.4319915948,36.0310767787,25.4082975618,"CrossValidation"
"Cam13R","FV354_inra",3154,"F354","F354_H",22.3993853377,20.8666696835,14.6367820387,109.781,281.832,828.223,-67.0524691358,-15.8740740741,35.8551979912,35.9135401555,25.1877153656,"CrossValidation"
"Cam13R","H99_inra",3155,"H99","H99_H",22.3993853377,20.805577822,14.6478358522,109.781,280.65,805.623,-64.6577380952,-16.2348484848,35.8551979912,35.9271659157,25.1838643933,"CrossValidation"
"Cam13R","HMV5301_Martonvasar",3156,"HMV5301","HMV5301_H",22.3993853377,20.9955941272,14.734601264,109.781,259.14,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.4345666306,"CrossValidation"
"Cam13R","HMV5343_Martonvasar",3157,"HMV5343","HMV5343_H",22.3300459984,20.845564809,14.734601264,140.89,282.387,850.915,-71.2326388889,-15.5724637681,36.0401229866,35.8078214331,25.4345666306,"CrossValidation"
"Cam13R","HMV5347_Martonvasar",3158,"HMV5347","HMV5347_H",22.4431305115,20.7896081224,14.7015056344,124.743,305.079,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.3161405486,"CrossValidation"
"Cam13R","HMV5409_Martonvasar",3159,"HMV5409","HMV5409_H",22.3993853377,20.9955941272,14.6702454353,109.781,235.358,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.3062577163,"CrossValidation"
"Cam13R","HMV5502_Martonvasar",3160,"HMV5502","HMV5502_H",22.3300459984,20.845564809,14.6702454353,140.89,259.14,850.915,-71.2326388889,-15.5724637681,36.0401229866,35.8078214331,25.3062577163,"CrossValidation"
"Cam13R","I198_inra",3161,"I198","I198_H",22.4577879383,20.6144395747,14.5222264378,142.516,277.505,785.136,-63.3919753086,-16.6124031008,36.0733457977,35.8125938642,24.9251306465,"CrossValidation"
"Cam13R","I233_inra",3164,"I233","I233_H",22.4431305115,20.5069563463,14.577216672,124.743,323.259,763.014,-60.8936781609,-17,35.9894873869,35.7948915384,24.9488496367,"CrossValidation"
"Cam13R","I238_inra",3165,"I238","I238_H",22.3268999074,20.5877606741,14.6478358522,155.591,280.65,805.623,-65.9166666667,-16.2348484848,35.9967867809,35.833935931,25.1838643933,"CrossValidation"
"Cam13R","I242_inra",3166,"I242","I242_H",22.4241687552,20.7896081224,14.6367820387,126.082,258.05,828.223,-67.9070512821,-15.8740740741,35.9319094177,35.8597257348,25.1877153656,"CrossValidation"
"Cam13R","I261_inra",3167,"I261","I261_H",22.4431305115,20.7896081224,14.6367820387,124.743,258.05,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.1877153656,"CrossValidation"
"Cam13R","I267_inra",3168,"I267","I267_H",22.367496997,19.9079009823,14.4949221824,193.981,299.941,740.452,-57.6314102564,-17.3658536585,36.1953305019,35.4703583821,24.7145604205,"CrossValidation"
"Cam13R","IDT_inra",3169,"IDT","IDT_H",22.3268999074,20.5877606741,14.5829806635,155.591,304.432,805.623,-65.9166666667,-16.2348484848,35.9967867809,35.833935931,25.0554850553,"CrossValidation"
"Cam13R","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H",22.4577879383,20.7123275825,14.6367820387,142.516,258.05,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.1877153656,"CrossValidation"
"Cam13R","LH39_usda",3171,"LH39","LH39_H",22.3979183385,21.0485100604,14.7540608028,96.283,282.387,850.915,-68.3024691358,-15.5724637681,35.8423494969,35.9391425583,25.5385495667,"CrossValidation"
"Cam13R","LH59_usda",3172,"LH59","LH59_H",22.3268999074,20.6474133038,14.7015056344,155.591,281.832,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.3161405486,"CrossValidation"
"Cam13R","LH60_usda",3173,"LH60","LH60_H",22.4484120549,20.5877606741,14.6478358522,157.217,280.65,805.623,-65.9166666667,-16.2348484848,36.0305152617,35.833935931,25.1838643933,"CrossValidation"
"Cam13R","LH65_usda",3174,"LH65","LH65_H",22.4577879383,20.7123275825,14.7015056344,142.516,258.05,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","Lo1016_bergamo",3175,"Lo1016","Lo1016_H",22.3993853377,20.9955941272,14.6702454353,109.781,259.14,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.3062577163,"CrossValidation"
"Cam13R","Lo1026_bergamo",3176,"Lo1026","Lo1026_H",22.4431305115,20.9206070815,14.734601264,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","Lo1035_bergamo",3177,"Lo1035","Lo1035_H",22.3987981553,20.6481100127,14.6702454353,175.571,259.14,850.915,-71.5037878788,-15.5724637681,36.0847296229,35.7461516226,25.3062577163,"CrossValidation"
"Cam13R","Lo1038_bergamo",3178,"Lo1038","Lo1038_H",22.367496997,20.2645553324,14.4767237421,193.981,277.505,785.136,-62.3368055556,-16.6124031008,36.1953305019,35.6384528474,24.8379267103,"CrossValidation"
"Cam13R","Lo1056_bergamo",3179,"Lo1056","Lo1056_H",22.367496997,20.2645553324,14.5222264378,193.981,277.505,785.136,-62.3368055556,-16.6124031008,36.1953305019,35.6384528474,24.9251306465,"CrossValidation"
"Cam13R","Lo1063_bergamo",3180,"Lo1063","Lo1063_H",22.367496997,20.2923368079,14.5829806635,193.981,257.018,805.623,-65.0471014493,-16.2348484848,36.1953305019,35.6281724938,25.0554850553,"CrossValidation"
"Cam13R","Lo1087_bergamo",3181,"Lo1087","Lo1087_H",22.4937551838,20.0578438721,14.5222264378,215.091,277.505,785.136,-61.4347826087,-16.6124031008,36.3311736571,35.4902100685,24.9251306465,"CrossValidation"
"Cam13R","Lo1094_bergamo",3182,"Lo1094","Lo1094_H",22.4241687552,20.7291077313,14.5829806635,126.082,280.65,805.623,-65.3919753086,-16.2348484848,35.9319094177,35.8758492794,25.0554850553,"CrossValidation"
"Cam13R","Lo1095_bergamo",3183,"Lo1095","Lo1095_H",22.3987981553,20.5118719316,14.6367820387,175.571,258.05,828.223,-68.481884058,-15.8740740741,36.0847296229,35.7303344876,25.1877153656,"CrossValidation"
"Cam13R","Lo1101_bergamo",3184,"Lo1101","Lo1101_H",22.3268999074,20.6474133038,14.6367820387,155.591,281.832,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.1877153656,"CrossValidation"
"Cam13R","Lo1106_bergamo",3185,"Lo1106","Lo1106_H",22.4431305115,20.6896960764,14.5222264378,124.743,301.137,785.136,-63.056547619,-16.6124031008,35.9894873869,35.8758154116,24.9251306465,"CrossValidation"
"Cam13R","Lo1123_bergamo",3186,"Lo1123","Lo1123_H",22.4577879383,20.7123275825,14.7015056344,142.516,281.832,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","Lo1124_bergamo",3187,"Lo1124","Lo1124_H",22.4577879383,20.6524725816,14.6478358522,142.516,280.65,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.1838643933,"CrossValidation"
"Cam13R","Lo1172_bergamo",3189,"Lo1172","Lo1172_H",22.4241687552,20.9206070815,14.6702454353,126.082,282.387,850.915,-70.5433333333,-15.5724637681,35.9319094177,35.8788204634,25.3062577163,"CrossValidation"
"Cam13R","Lo1180_bergamo",3190,"Lo1180","Lo1180_H",22.367496997,20.3439840464,14.7015056344,193.981,281.832,828.223,-68.0037878788,-15.8740740741,36.1953305019,35.59785936,25.3161405486,"CrossValidation"
"Cam13R","Lo1187_bergamo",3191,"Lo1187","Lo1187_H",22.3993853377,20.9955941272,14.734601264,109.781,282.387,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.4345666306,"CrossValidation"
"Cam13R","Lo1199_bergamo",3192,"Lo1199","Lo1199_H",22.4577879383,20.6524725816,14.5829806635,142.516,304.432,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.0554850553,"CrossValidation"
"Cam13R","Lo1203_bergamo",3193,"Lo1203","Lo1203_H",22.4484120549,20.6474133038,14.7015056344,157.217,258.05,828.223,-68.6631944444,-15.8740740741,36.0305152617,35.8147223682,25.3161405486,"CrossValidation"
"Cam13R","Lo1223_bergamo",3194,"Lo1223","Lo1223_H",22.4431305115,20.7291077313,14.5829806635,124.743,304.432,805.623,-65.3919753086,-16.2348484848,35.9894873869,35.8758492794,25.0554850553,"CrossValidation"
"Cam13R","Lo1242_bergamo",3195,"Lo1242","Lo1242_H",22.3993853377,20.8666696835,14.6367820387,109.781,258.05,828.223,-67.0524691358,-15.8740740741,35.8551979912,35.9135401555,25.1877153656,"CrossValidation"
"Cam13R","Lo1251_bergamo",3196,"Lo1251","Lo1251_H",22.3268999074,20.5877606741,14.5829806635,155.591,280.65,805.623,-65.9166666667,-16.2348484848,35.9967867809,35.833935931,25.0554850553,"CrossValidation"
"Cam13R","Lo1253_bergamo",3197,"Lo1253","Lo1253_H",22.3987981553,20.5118719316,14.7015056344,175.571,258.05,828.223,-68.481884058,-15.8740740741,36.0847296229,35.7303344876,25.3161405486,"CrossValidation"
"Cam13R","Lo1261_bergamo",3198,"Lo1261","Lo1261_H",22.4577879383,20.6144395747,14.5222264378,142.516,301.137,785.136,-63.3919753086,-16.6124031008,36.0733457977,35.8125938642,24.9251306465,"CrossValidation"
"Cam13R","Lo1266_bergamo",3199,"Lo1266","Lo1266_H",22.3987981553,20.5118719316,14.7015056344,175.571,258.05,828.223,-68.481884058,-15.8740740741,36.0847296229,35.7303344876,25.3161405486,"CrossValidation"
"Cam13R","Lo1270_bergamo",3200,"Lo1270","Lo1270_H",22.3987981553,20.4553813328,14.6478358522,175.571,257.018,805.623,-65.6284722222,-16.2348484848,36.0847296229,35.7538647772,25.1838643933,"CrossValidation"
