Site,year,Experiment,treatment,Idplot,replicate,block,Code_ID,Accession_ID,Plant,TnbL,L8,W8,L9,W9,L10,W10,L11,W11,L12,W12,L13,W13,L14,W14,L15,W15
Debrecen,2013,Deb13R,rainfed,WD1162,1,56,3901,B73_H_check,2,18,NA,NA,NA,NA,NA,NA,81,7.6,NA,NA,90,7.1,NA,NA,83,6.5
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,1,19,NA,NA,NA,NA,69,7,NA,NA,72,7,NA,NA,85,8,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,2,15,64,6,NA,NA,78,7.5,NA,NA,89,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,3,16,52,6.5,NA,NA,77,8,NA,NA,81,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,4,16,54,7,NA,NA,76,8,NA,NA,80,8.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,5,16,59,7.5,NA,NA,72,9,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,6,16,56,5,NA,NA,76,7.5,NA,NA,79,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,7,16,70,6.5,NA,NA,81,7,NA,NA,84,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,8,16,53,6,NA,NA,79,7.5,NA,NA,82,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,9,16,56,6,NA,NA,80,7,NA,NA,84,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,10,16,58,6,NA,NA,79,7,NA,NA,85,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00408317,1,4,3901,B73_H_check,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,1,19,64,8,NA,NA,80,8,NA,NA,84,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,2,16,59,6,NA,NA,72,7,NA,NA,85,7,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,3,15,57,7,NA,NA,70,7,NA,NA,77,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,4,16,79,7,NA,NA,85,7,NA,NA,79,7,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,5,15,77,7.5,NA,NA,80,7,NA,NA,83,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,6,15,64,7,NA,NA,76,8,NA,NA,78,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,7,15,65,6.5,NA,NA,76,7.5,NA,NA,78,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,8,15,66,7,NA,NA,82,7,NA,NA,74,6,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,9,16,59,5.5,NA,NA,77,7,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,10,15,55,6,NA,NA,73,8,NA,NA,84,7,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407971,2,148,3901,B73_H_check,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,1,16,67,7,NA,NA,79,8,NA,NA,87,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,2,16,70,7,NA,NA,77,9,NA,NA,82,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,3,15,69,7,NA,NA,75,8.5,NA,NA,84,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,4,14,68,6.5,NA,NA,77,8,NA,NA,85,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,5,16,78,8,NA,NA,84,8.5,NA,NA,83,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,6,16,62,7,NA,NA,83,8,NA,NA,87,8.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,7,16,62,6.5,NA,NA,79,8.5,NA,NA,88,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,8,16,64,7,NA,NA,76,7.5,NA,NA,84,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,9,16,68,8,NA,NA,75,7.5,NA,NA,84,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,10,16,65,7,NA,NA,76,7,NA,NA,85,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13R,rainfed,FRI00407643,3,48,3901,B73_H_check,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,1,20,NA,NA,NA,NA,66,8.5,NA,NA,67,7,NA,NA,76,7.5,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,2,18,60,6,NA,NA,75,7,NA,NA,81,8.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,3,16,70,7,NA,NA,79,9,NA,NA,80,10,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,4,15,67,6.5,NA,NA,83,9,NA,NA,82,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,5,16,78,7.5,NA,NA,79,7,NA,NA,86,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,6,15,70,7.5,NA,NA,71,8.5,NA,NA,81,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,7,15,67,7.5,NA,NA,82,8,NA,NA,78,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,8,16,71,9.5,NA,NA,82,8,NA,NA,78,9.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,9,16,69,7.5,NA,NA,80,8,NA,NA,83,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,10,16,73,8,NA,NA,75,8,NA,NA,79,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406835,1,250,3901,B73_H_check,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,1,16,70,6.5,NA,NA,81,10,NA,NA,87,10,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,2,15,76,6.5,NA,NA,95,7.5,NA,NA,90,10,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,3,16,71,6,NA,NA,79,8.5,NA,NA,82,8.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,4,17,NA,NA,74,7.5,NA,NA,82,9.5,NA,NA,86,10,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,5,16,71,7,NA,NA,82,9,NA,NA,81,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,6,16,82,7,NA,NA,92,7,NA,NA,92,8,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,7,15,78,7,NA,NA,91,7.5,NA,NA,83,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,8,16,72,8.5,NA,NA,80,8,NA,NA,86,9.5,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,9,15,77,7,NA,NA,83,8,NA,NA,86,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,10,16,77,7,NA,NA,81,8.5,NA,NA,84,9,NA,NA,NA,NA,NA,NA
Campagnola,2013,Cam13W,watered,FRI00406594,2,183,3901,B73_H_check,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,8,16,103,7,113,8,103,8,107,8,96,8,NA,NA,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,8,17,80,7,95,8,101,8,96,8,92,8,NA,NA,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,1,16,NA,NA,91,9,101,10,100,10,97,9,90,9,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,5,17,NA,NA,102,9,109,10,112,9,163,9,100,9,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,6,17,NA,NA,97,9,104,10,111,10,105,10,102,10,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,7,17,NA,NA,96,9,104,10,111,10,105,10,101,10,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,1,17,NA,NA,96,9,102,9,102,10,104,10,98,9,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,2,16,NA,NA,103,9,110,9,107,10,100,9,88,8,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,3,16,NA,NA,93,9,97,10,101,11,98,10,95,9,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,4,17,NA,NA,95,9,105,9,107,10,102,10,82,9,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,5,16,NA,NA,75,6,87,7,103,8,99,7,94,7,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,6,16,NA,NA,100,9,108,9,109,9,104,8,93,8,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,8,17,NA,NA,95,9,102,10,107,11,105,10,95,9,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,9,17,NA,NA,97,9,103,10,107,11,81,9,95,10,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,10,16,NA,NA,99,9,108,10,103,10,101,9,94,9,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,1,18,NA,NA,84,7,89,8,93,9,86,8,81,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,3,17,NA,NA,82,8,90,8,93,9,93,9,85,9,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,4,18,NA,NA,93,8,96,8,94,7,97,8,73,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,6,17,NA,NA,90,8,96,8,92,8,98,8,86,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,9,17,NA,NA,94,9,100,9,96,9,93,8,90,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,1,17,NA,NA,76,7,82,8,79,8,79,8,74,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,2,17,NA,NA,80,7,82,8,88,8,78,8,73,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,3,16,NA,NA,73,7,81,8,79,8,79,7,71,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,4,16,NA,NA,83,8,85,8,82,8,75,8,66,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,5,16,NA,NA,80,7,79,8,77,7,70,7,61,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,6,17,NA,NA,80,7,82,7,83,8,81,7,70,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,7,17,NA,NA,76,7,97,10,76,8,73,7,62,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,8,17,NA,NA,89,7,83,7,97,7,82,7,76,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,9,17,NA,NA,78,8,82,7,78,8,74,7,67,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1086028,4,51,3001,B73_H,10,17,NA,NA,75,7,85,8,85,8,81,8,74,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,1,17,NA,NA,75,7,80,8,76,7,74,8,68,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,2,16,NA,NA,72,7,74,8,74,7,67,7,62,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,3,17,NA,NA,73,7,75,7,74,7,69,7,60,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,4,17,NA,NA,72,6,69,7,70,7,65,8,58,7,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,5,17,NA,NA,76,7,81,8,79,8,70,8,58,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,8,16,NA,NA,87,8,82,8,83,8,74,8,64,8,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,9,17,NA,NA,83,8,89,9,86,9,84,8,72,9,NA,NA,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,10,17,NA,NA,82,7,84,8,82,8,75,8,71,7,NA,NA,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,2,17,NA,NA,NA,NA,103,9,106,9,100,8,93,8,83,7,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,3,17,NA,NA,NA,NA,98,10,102,10,103,10,97,9,90,8,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,4,17,NA,NA,NA,NA,99,9,101,10,105,10,96,9,92,9,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,9,16,NA,NA,NA,NA,90,8,99,9,100,10,102,10,93,10,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1071038,1,3,3001,B73_H,10,16,NA,NA,NA,NA,102,9,107,10,107,9,103,9,92,9,NA,NA
Graneros,2013,Gra13W,watered,YCXGDTM1091051,2,23,3001,B73_H,7,16,NA,NA,NA,NA,100,9,108,10,112,10,103,9,96,9,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,2,18,NA,NA,NA,NA,62,9,96,8,94,8,97,8,79,8,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,5,17,NA,NA,NA,NA,90,9,92,9,90,9,84,8,72,8,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,7,16,NA,NA,NA,NA,86,8,91,10,9,7,94,8,85,9,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1045020,3,10,3001,B73_H,10,17,NA,NA,NA,NA,96,9,100,9,97,8,97,9,97,8,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,6,17,NA,NA,NA,NA,86,8,88,8,86,8,80,8,72,8,NA,NA
Graneros,2013,Gra13R,rainfed,YCXGDTM1102027,5,45,3001,B73_H,7,17,NA,NA,NA,NA,81,8,86,8,82,8,82,8,72,8,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,1,18,NA,NA,78,7.5,NA,NA,92,8.5,NA,NA,81,8,NA,NA,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,4,17,NA,NA,70,8.4,NA,NA,76,8.5,NA,NA,86,7.5,NA,NA,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,5,17,NA,NA,71,7,NA,NA,87,9.5,NA,NA,83,9.5,NA,NA,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,6,16,NA,NA,74,8,NA,NA,84,10.5,NA,NA,82,10.5,NA,NA,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,8,17,NA,NA,74,8,NA,NA,83,10,NA,NA,81,10.2,NA,NA,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,2,17,NA,NA,NA,NA,62,8,NA,NA,74,10,NA,NA,79,9,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,7,17,NA,NA,NA,NA,73,7.5,NA,NA,88,9.5,NA,NA,85,10,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,9,17,NA,NA,NA,NA,70,7.5,NA,NA,87,8,NA,NA,78,8.5,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,10,16,NA,NA,NA,NA,69,6.5,NA,NA,80,7.5,NA,NA,75,7.5,NA,NA
Martonvasar,2013,Mar13W,watered,3,1,1,3001,B73_H,3,17,NA,NA,NA,NA,NA,NA,85,9,NA,NA,91,9,NA,NA,76,8.5
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,1,16,76,7,NA,NA,100,9.5,NA,NA,85,8.5,NA,NA,NA,NA,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,2,16,NA,NA,74,9,NA,NA,89,9.8,NA,NA,85,9.5,NA,NA,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,3,17,NA,NA,NA,NA,70,8,NA,NA,85,9.5,NA,NA,76,9,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,4,18,NA,NA,NA,NA,76,7.8,NA,NA,92,8.5,NA,NA,79,7.5,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,5,18,NA,NA,NA,NA,83,8.4,NA,NA,90,8.6,NA,NA,73,8.2,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,6,17,NA,NA,NA,NA,85,7,NA,NA,86,9.4,NA,NA,87,8.2,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,7,17,NA,NA,NA,NA,87,8.2,NA,NA,89,9,NA,NA,91,9.4,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,8,18,NA,NA,NA,NA,87,8.5,NA,NA,84,10.5,NA,NA,85,10,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,9,18,NA,NA,NA,NA,86,9.5,NA,NA,97,9.7,NA,NA,82,7.5,NA,NA
Martonvasar,2013,Mar13W,watered,397,2,21,3001,B73_H,10,17,NA,NA,NA,NA,74,9,NA,NA,89,10,NA,NA,79,9,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,1,16,NA,NA,78,8.5,NA,NA,86,9.8,NA,NA,81,9,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,3,18,NA,NA,76,8,NA,NA,79,8.5,NA,NA,66,6.5,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,4,17,NA,NA,74,7.5,NA,NA,79,7.8,NA,NA,67,8,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,6,16,NA,NA,70,6.8,NA,NA,78,7.5,NA,NA,65,7.3,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,9,16,NA,NA,77,8.2,NA,NA,81,8.5,NA,NA,73,8.4,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,2,18,NA,NA,NA,NA,74,7.5,NA,NA,77,8,NA,NA,70,8.2,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,5,17,NA,NA,NA,NA,77,8.6,NA,NA,82,7.5,NA,NA,62,8.2,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,7,17,NA,NA,NA,NA,72,7,NA,NA,80,8,NA,NA,74,9,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,8,17,NA,NA,NA,NA,75,8.2,NA,NA,81,9,NA,NA,69,8.5,NA,NA
Martonvasar,2013,Mar13R,rainfed,589,1,13,3001,B73_H,10,17,NA,NA,NA,NA,72,7.8,NA,NA,82,8,NA,NA,76,7.8,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,3,16,NA,NA,73,6.8,NA,NA,78,7.8,NA,NA,72,7,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,6,16,NA,NA,79,7.2,NA,NA,91,8.8,NA,NA,79,8.7,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,1,17,NA,NA,NA,NA,73,7.2,NA,NA,88,9,NA,NA,78,9.5,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,2,17,NA,NA,NA,NA,73,6.5,NA,NA,88,8,NA,NA,76,8.2,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,4,17,NA,NA,NA,NA,79,8,NA,NA,86,7.5,NA,NA,77,8.4,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,5,17,NA,NA,NA,NA,70,7.5,NA,NA,82,8.2,NA,NA,75,7,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,7,18,NA,NA,NA,NA,79,7.3,NA,NA,90,8.4,NA,NA,72,8.4,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,8,17,NA,NA,NA,NA,72,7.5,NA,NA,89,8.3,NA,NA,75,7.2,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,9,17,NA,NA,NA,NA,82,6,NA,NA,82,7.5,NA,NA,72,7.8,NA,NA
Martonvasar,2013,Mar13R,rainfed,905,2,22,3001,B73_H,10,18,NA,NA,NA,NA,NA,NA,78,7,NA,NA,84,8,NA,NA,79,7.8
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,1,15,72,7.2,NA,NA,76,8.2,NA,NA,77,8,NA,NA,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,2,16,NA,NA,82,7.8,NA,NA,81,8.2,NA,NA,77,8,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,3,16,NA,NA,70,7.5,NA,NA,77,7.8,NA,NA,71,8,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,4,16,NA,NA,70,7.8,NA,NA,87,8,NA,NA,71,8.5,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,6,16,NA,NA,80,7.2,NA,NA,84,7.5,NA,NA,79,7.8,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,8,17,NA,NA,76,7.7,NA,NA,75,7.2,NA,NA,72,7.2,NA,NA,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,5,17,NA,NA,NA,NA,76,7.8,NA,NA,84,8.2,NA,NA,68,8,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,7,18,NA,NA,NA,NA,71,6.5,NA,NA,81,7,NA,NA,69,7.5,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,9,17,NA,NA,NA,NA,78,6.5,NA,NA,74,6.5,NA,NA,55,6,NA,NA
Martonvasar,2013,Mar13R,rainfed,1022,3,2,3001,B73_H,10,17,NA,NA,NA,NA,75,7,NA,NA,77,7.5,NA,NA,66,8,NA,NA
