year,Site,Env,Date,D20.air,D20cum.air,D20.apex,D20cum.apex,Tmin.air,Tmax.air,Tmean.air,RHmin.air,RHmax.air,RHmean.air,Raincum,Windspeedmax,ET0.air,Rad,Ri,VPD.air,VPD.apex,Tmax.apex,nbHourSupTmax.apex,Tnight,WW.median3060,WD.median3060,WW.30,WW.60,WD.30,WD.60,type
2014,Blois,Blo14,2014-05-24,0.4333689807,1.3753146943,0.5698726107,1.8351686313,8.1111111111,15.7777777778,11.9675925926,67.4,98.7,85.7916666667,3.302,2.4400933333,2.2378650752,15.989,0.07,0.436424019,0.5978591705,21.518864257,0,9.1031746032,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-05-25,0.4085105137,1.783825208,0.5227052584,2.3578738897,5.6111111111,15.1111111111,11.2037037037,79.6,100,92.9625,3.048,0.6891866667,1.7943424385,13.728,0.079,0.2924453406,0.4057660938,19.9427966952,0,8.5625,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-05-26,0.489149108,2.272974316,0.5928122661,2.9506861558,10.7222222222,17.6111111111,13.1296296296,69.2,100,91.8541666667,10.922,1.1548533333,2.0163446643,13.481,0.106,0.5823260084,0.7952487286,23.8971808124,0,11.4285714286,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-05-27,0.4664772946,2.7394516105,0.6690153668,3.6197015226,9.7777777778,15.7777777778,12.775462963,59,100,85.2375,0.254,1.6391466667,2.688204109,20.681,0.232,0.6458572651,0.9518156975,22.7335250159,0,10.9682539683,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-05-28,0.458491604,3.1979432145,0.5838337189,4.2035352415,9.8888888889,18.2222222222,12.5462962963,59.7,98.9,87.6375,2.032,0.7078133333,1.6555545443,9.342,0.148,0.5146611036,0.7038610225,20.239067152,0,10.5079365079,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-05-29,0.5470276622,3.7449708767,0.7333063124,4.9368415539,10,17.7222222222,13.9791666667,53.7,99.5,80.2208333333,0.254,0.4656666667,2.3253892552,16.809,0.36,0.7585192846,0.9557884705,22.6782084463,0,11.0634920635,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-05-30,0.6849638859,4.4299347626,1.0097266229,5.9465681768,8.7777777778,20.8888888889,15.4953703704,43.9,99.5,75.2333333333,0,0.2794,3.0878381201,24.309,0.692,1.2631454443,1.7365841608,27.9161788063,0,10.6111111111,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-05-31,0.7098780132,5.1398127758,1.0804187596,7.0269869364,10.8888888889,21.3888888889,16.1365740741,41.7,98.7,71.4,0,1.56464,3.8924887231,27.281,0.982,1.4294445323,2.0671286724,27.8363536266,0,12.373015873,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-01,0.6055864255,5.7453992013,0.8595863819,7.8865733182,8.7777777778,20.7777777778,14.650462963,40.1,94.7,70.7166666667,0,0.89408,2.8934506939,19.471,0.859,1.3200439689,1.8588933667,26.7627435425,0,11.126984127,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-02,0.6719631083,6.4173623096,0.9242746994,8.8108480176,10.1111111111,20.1111111111,15.7638888889,46,98.1,71.2083333333,0,0.8009466667,2.8364352192,19.55,1.038,1.2445439935,1.7071488994,25.3151890628,0,12.8333333333,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-03,0.6337453715,7.0511076811,0.832616001,9.6434640187,11.2777777778,19.1111111111,15.4513888889,55.7,96.4,77.8833333333,0,0.9872133333,2.3693906204,14.85,0.936,0.900918179,1.150484761,23.1212618439,0,13.246031746,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-04,0.5240897127,7.5751973938,0.6986725631,10.3421365817,11.8888888889,16.7222222222,13.9305555556,66.6,97.9,88.6833333333,7.62,2.12344,2.3079477154,15.44,1.141,0.4176817421,0.5151924551,22.708444714,0,13.1507936508,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-05,0.5711480458,8.1463454396,0.9006881923,11.242824774,7.2222222222,20.5,13.6851851852,33.6,99,70.0916666667,0,0.44704,3.3824076187,28.909,2.509,1.5750317733,2.289117829,26.9441197736,0,9.2142857143,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-06,1.0942221253,9.240567565,1.3077154319,12.5505402059,8.7777777778,29.5,19.0486111111,29.4,94.3,64.9875,0,0.4097866667,3.7485644694,26.93,2.723,2.7199516654,3.616065965,34.342706552,6,11.4047619048,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-07,1.2233952173,10.4639627823,1.4023470726,13.9528872785,17.2222222222,26.8888888889,21.662037037,45,89.8,68.425,0,0.4284133333,3.4765720375,21.991,2.589,1.8561842217,2.261646715,30.776041881,5,19.0634920635,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-08,1.3383800828,11.8023428651,1.5076617481,15.4605490266,17.3888888889,28.6111111111,22.5763888889,48.8,97.1,73.8666666667,10.668,0.4097866667,4.1480019808,26.549,3.666,1.9329429306,2.3985434577,32.7189139297,6,18.7619047619,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-09,1.1967774388,12.9991203039,1.2530567848,16.7136058114,16.5,27.3888888889,21.400462963,55.7,95.8,81.8583333333,18.288,0.6519333333,3.0495168074,17.449,2.797,1.4999697373,1.6263144621,29.4509272556,0,17.9444444444,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-10,0.9494073117,13.9485276156,0.9722527385,17.6858585499,16.7777777778,23.1111111111,19.3425925926,44.8,99.2,81.7625,9.398,0.72644,2.3706179762,12.469,2.316,1.3134495878,1.4406498167,24.2543079187,0,18.6944444444,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-11,1.0047304602,14.9532580757,1.269626527,18.9554850769,14.8888888889,24.7222222222,19.4490740741,47.1,96.1,73.7583333333,0,0.9127066667,3.9543654092,26.59,5.65,1.5849871863,2.3273254216,31.4018051605,4,15.4444444444,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-12,1.0497147501,16.0029728259,1.3666924497,20.3221775267,14.1111111111,25.6111111111,19.8171296296,48.5,91.6,70.7916666667,0,2.1048133333,4.6502592527,28.809,6.977,1.6512153953,2.3733848273,32.2760551322,5,15.8571428571,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-13,1.0288126299,17.0317854558,1.3574697617,21.6796472884,12.8888888889,25.7222222222,19.4398148148,36,92.7,64.9708333333,0,1.7509066667,4.7287333338,29.709,8.182,2.0415807885,2.9972904993,32.3970372655,6,14.6349206349,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-14,0.879358056,17.9111435118,1.1898124766,22.8694597649,13.3888888889,22.7777777778,18.2546296296,43.3,92.1,67.6041666667,0,2.6636133333,4.1885198734,24.251,7.595,1.4702314127,2.1742311345,29.7263576222,0,14.6349206349,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-15,0.7087162325,18.6198597443,1.0331778578,23.9026376227,10.6111111111,21.5,16.0763888889,40,93.1,67.6458333333,0,3.18516,4.2093601773,24.489,8.617,1.5050845149,2.1556388694,27.8005452905,0,12.4444444444,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-16,0.7173874415,19.3372471859,1.067439279,24.9700769017,10.2777777778,21.7777777778,16.0763888889,40,92.3,67.2541666667,0,3.4459333333,4.432109423,26.138,10.215,1.5101034577,2.2578841426,28.4638512543,0,12.1349206349,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-17,0.6128782766,19.9501254625,0.8775792296,25.8476561313,11.3888888889,19.2777777778,15.0810185185,45.6,93.8,71.4458333333,0,2.8126266667,3.4094885899,20.061,8.664,1.1796902658,1.6567115975,24.9185226243,0,12.4206349206,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-18,0.7503391856,20.7004646481,1.0373264178,26.8849825491,11.8888888889,22.5,16.5,42,93.1,71.1958333333,0,2.3842133333,3.9069890925,22.69,10.691,1.5155107897,2.0559623445,29.024302121,0,13.1203703704,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-19,0.823456915,21.5239215631,1.1342509082,28.0192334573,11.6111111111,23.8888888889,17.2962962963,36.2,97.4,69.9041666667,0,1.17348,3.7599498485,25.071,12.826,1.7926985493,2.362961226,30.0905252745,1,13.0952380952,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-20,0.7769753305,22.3008968936,1.1248196364,29.1440530937,11.2222222222,22.2777777778,16.900462963,43.6,95.1,70.625,0,1.17348,3.6646933222,25.958,14.347,1.4239890322,1.8243661677,28.3165290093,0,12.626984127,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-21,0.9227597145,23.223656608,1.2650262382,30.4090793319,9.7777777778,26,17.849537037,28.7,94,61.1166666667,0,1.22936,4.3996820423,30.052,17.861,2.3066911239,3.1830096554,31.6355872959,5,11.9126984127,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-22,1.1030105945,24.3266672025,1.3444775205,31.7535568524,12.3888888889,27.2777777778,19.8402777778,33.4,86.7,58.7416666667,0,1.3783733333,4.4620456875,27.34,17.337,2.3709666136,3.0973318884,32.2790040682,6,13.9761904762,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-23,0.8182885209,25.1449557235,0.9666400049,32.7201968574,13.3888888889,22.8888888889,17.6805555556,45,81.5,67.8083333333,0,0.8382,2.4769603304,13.109,8.865,1.3591611427,1.5930961622,25.4480559487,0,15.287037037,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-24,1.0360359544,26.1809916779,1.3248089221,34.0450057794,11.7777777778,26.1111111111,19.2708333333,30.5,91.5,60.1958333333,0,1.0430933333,4.2267619217,28.721,20.586,2.3005945167,3.1187242626,31.3701045686,5,13.6587301587,NA,NA,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-06-25,0.9369139036,27.1179055814,1.251254806,35.2962605854,13.2222222222,23.3888888889,18.8148148148,43.8,91.3,65.4291666667,0,1.1176,3.7157696024,24.971,18.881,1.5331160082,2.1903634592,29.3063156818,0,15.0873015873,18.5,10.5,12,15,12.5,8,nE_ext
2014,Blois,Blo14,2014-06-26,0.8779278926,27.995833474,1.0740984393,36.3703590247,10.8888888889,26.6111111111,17.8773148148,30.8,91.5,67.3875,0.508,0.39116,2.8384547735,19.329,15.267,2.2831474299,3.1791299633,31.9784507464,2,13.9761904762,21,13.75,18.5,16.25,14.75,9,nE_ext
2014,Blois,Blo14,2014-06-27,0.841915561,28.837749035,1.1285880628,37.4989470875,11.3888888889,22.7222222222,17.7106481482,48.7,98.7,74.7458333333,0.508,1.1362266667,3.2568747742,21.71,17.885,1.3592923063,1.8796202963,29.1240085794,0,13.9841269841,23.5,17,25,17.5,17,10,nE_ext
2014,Blois,Blo14,2014-06-28,0.5952686312,29.4330176662,0.721973042,38.2209201295,13.6111111111,17.6111111111,15.0648148148,73.4,97.9,86.4416666667,13.208,0.2421466667,1.3853459557,7.961,6.816,0.5032253252,0.6431242323,21.4634955264,0,14.0793650794,23.75,15.625,24.75,17.25,16,7.5,nE_ext
2014,Blois,Blo14,2014-06-29,0.618874945,30.0518926111,0.8557260923,39.0766462217,12.3888888889,20.5,15.2175925926,49.6,98.7,84.7958333333,7.874,1.4715066667,2.8159213359,17.642,15.205,0.9297963262,1.295697118,26.5488509579,0,13.1666666667,24,14.25,24.5,17,15,5,nE_ext
2014,Blois,Blo14,2014-06-30,0.7275943492,30.7794869604,0.9639100497,40.0405562714,10.6111111111,21.1111111111,16.3032407407,41.8,99.5,72.575,0,0.22352,2.6143205644,20.011,17.678,1.3832976688,1.6686190203,26.3875612817,0,12.2777777778,24.25,12.875,24.25,16.75,14,2.5,nE_ext
2014,Blois,Blo14,2014-07-01,1.0109099104,31.7903968708,1.2404567478,41.2810130193,13.7222222222,25,19.3796296296,33,94.7,62.1666666667,0,0.6333066667,3.2862501479,21.932,19.747,2.0762571969,2.8868347106,31.4670828566,2,15.0793650794,24.5,11.5,24,16.5,13,0,nE_ext
2014,Blois,Blo14,2014-07-02,1.1178202609,32.9082171317,1.3614410211,42.6424540404,11.7777777778,27.1111111111,20.1712962963,29.6,87.3,55.3666666667,0,1.3038666667,4.4759055386,28.641,26.286,2.5148427835,3.377024505,32.2213732563,5,15.6111111111,28,14.3333333333,27.3333333333,17.5,19.5,3.3333333333,nE_ext
2014,Blois,Blo14,2014-07-03,1.4295737942,34.3377909259,1.4637279129,44.1061819532,12.8888888889,32.7222222222,23.5162037037,19,92.3,54.7208333333,0.508,0.1490133333,3.7482577539,29.512,27.594,3.6512122789,4.4793748775,35.9911903385,10,15.5317460317,31.5,17.1666666667,30.6666666667,18.5,26,6.6666666667,nE_ext
2014,Blois,Blo14,2014-07-04,1.1245987913,35.4623897172,1.33867263,45.4448545832,16.8888888889,26.6111111111,20.9328703704,41.9,90.5,72.825,0,1.17348,3.1879044331,15.909,15.021,1.8650064151,2.535377885,31.3019088053,2,19.1904761905,35,20,34,19.5,32.5,10,nE_ext
2014,Blois,Blo14,2014-07-05,0.99778702,36.4601767372,1.1974622228,46.6423168061,16.8888888889,23.8888888889,19.7384259259,45,96.6,76.2541666667,1.524,2.8126266667,3.3977955028,13.741,13.007,1.4067078555,1.66328063,26.5643019549,0,17.5396825397,33.1666666667,13.8333333333,34.1666666667,22.1666666667,22.1666666667,11.3333333333,nE_ext
2014,Blois,Blo14,2014-07-06,0.8181901334,37.2783668707,0.9938119063,47.6361287124,14.7777777778,20.1111111111,18.0231481482,60.4,95.5,83.5083333333,8.382,1.7136533333,2.1885317338,10.719,10.186,0.7849913981,0.9622904349,23.5492772296,0,18.1746031746,31.3333333333,7.6666666667,34.3333333333,24.8333333333,11.8333333333,12.6666666667,nE_ext
2014,Blois,Blo14,2014-07-07,0.6908222206,37.9691890912,0.8821969164,48.5183256288,10.2777777778,21.7777777778,15.7962962963,37.2,99.5,75.0333333333,0.508,0.1490133333,2.217767989,16.642,15.81,1.4932035433,1.7311311364,24.3095333892,0,11.8174603175,29.5,1.5,34.5,27.5,1.5,14,nE_ext
2014,Blois,Blo14,2014-07-08,0.6821276243,38.6513167156,0.9037596275,49.4220852563,12.2222222222,20.1111111111,16.0462962963,47.5,96.9,76.3708333333,0,1.06172,2.6945814336,17.621,16.804,1.1510289896,1.4686181521,24.734851171,0,13.3412698413,37.5,13,42.75,30.5,13.25,15,nE_ext
2014,Blois,Blo14,2014-07-09,0.6216992887,39.2730160043,0.7742552919,50.1963405482,11.7222222222,19.1111111111,15.1990740741,51.4,98.2,78.7958333333,1.016,1.4901333333,2.2775784022,12.431,11.87,1.0275880177,1.2208549685,22.1538958309,0,12.5238095238,45.5,24.5,51,33.5,25,16,nE_ext
2014,Blois,Blo14,2014-07-10,0.6470646814,39.9200806856,0.7119832476,50.9083237958,13.7777777778,17.8888888889,15.8125,70,94.3,81.4166666667,1.524,1.7509066667,1.2363597873,2.628,2.489,0.5823998409,0.6265560818,18.6064734944,0,14.5208333333,42.6666666667,21.4166666667,45.5833333333,35.25,21.8333333333,16,nE_ext
2014,Blois,Blo14,2014-07-11,0.8386703712,40.7587510569,1.1467415945,52.0550653903,12.8888888889,22.8888888889,17.8657407407,49.3,97,74.4583333333,0,1.2666133333,3.3917099457,22.681,21.634,1.3398416636,1.8390366245,28.3186159605,0,14.9206349206,39.8333333333,18.3333333333,40.1666666667,37,18.6666666667,16,nE_ext
2014,Blois,Blo14,2014-07-12,0.6769916196,41.4357426765,0.8648231451,52.9198885353,12.3888888889,20.1111111111,16.1226851852,78.3,98.7,93.0125,0.762,0.4097866667,1.6821321298,10.46,10.037,0.411377114,0.5398994004,24.7472539994,0,14.1111111111,37,15.25,34.75,38.75,15.5,16,nE_ext
2014,Blois,Blo14,2014-07-13,0.7476671138,42.1834097903,0.8999816134,53.8198701488,15.5,19.6111111111,17.1736111111,87.2,97.4,94.7083333333,13.462,0.8195733333,1.2397973467,6.22,5.913,0.2152956162,0.2562142235,22.2584853184,0,16.126984127,34.1666666667,12.1666666667,29.3333333333,40.5,12.3333333333,16,nE_ext
2014,Blois,Blo14,2014-07-14,0.7538717525,42.9372815428,1.0500315114,54.8699016602,10.2222222222,22.2777777778,16.5717592593,44.9,99.3,72.2,0.254,0.7450666667,3.2481098393,24.401,23.166,1.4273071211,2.010172235,28.3700610172,0,12.880952381,31.3333333333,9.0833333333,23.9166666667,42.25,9.1666666667,16,nE_ext
2014,Blois,Blo14,2014-07-15,1.1105361389,44.0478176817,1.2699922197,56.1398938799,11.6111111111,27.8888888889,19.8518518519,38.8,97,67.3208333333,0,0.2980266667,2.8743649211,19.58,18.649,2.2360609584,2.6316152798,30.8093710116,2,13.7063492064,28.5,6,18.5,44,6,16,nE_ext
2014,Blois,Blo14,2014-07-16,1.4232068699,45.4710245516,1.5358297283,57.6757236083,14.6111111111,31,23.2523148148,31.6,97.6,62.525,0,0.2607733333,3.7150877582,25.921,24.654,2.9772944585,3.4409150497,34.2438497521,9,16.8650793651,49.5,26.5,35.5,60.5,25,19,nE_ext
2014,Blois,Blo14,2014-07-17,1.5119772001,46.9830017517,1.5413707053,59.2170943136,17.1111111111,33.3888888889,25.4143518519,26,93.7,57.2541666667,0,0.7636933333,4.6143159379,27.951,26.706,3.7965298779,4.3994083513,36.8463557287,9,18.9523809524,58.3333333333,43.1666666667,54.3333333333,69.6666666667,36.1666666667,20.6666666667,nE_ext
2014,Blois,Blo14,2014-07-18,1.5740602108,48.5570619625,1.6426485443,60.8597428579,17.8888888889,34,25.6875,32.4,88,60.7708333333,0,0.44704,3.9643113578,24.079,23.006,3.4609986876,4.2336210713,37.277078516,8,20.880952381,67.1666666667,59.8333333333,73.1666666667,78.8333333333,47.3333333333,22.3333333333,nE_ext
2014,Blois,Blo14,2014-07-19,1.5691170286,50.126178991,1.7258485086,62.5855913666,20.3888888889,29.1111111111,24.6736111111,45.4,86.4,66.9416666667,3.302,0.8009466667,3.3384696641,17.55,16.809,2.1314930929,2.7674372069,33.8333971711,5,23.2222222222,76,76.5,92,88,58.5,24,nE_ext
2014,Blois,Blo14,2014-07-20,1.0204039484,51.1465829394,1.2782979542,63.8638893208,17.3888888889,23.7777777778,20.0509259259,58,98.8,84.9,21.082,0.94996,2.5665899803,14.57,13.937,1.1403856322,1.524565325,28.9590232749,0,19.1349206349,52.25,38.25,49.25,79.75,29.25,21,nE_ext
2014,Blois,Blo14,2014-07-21,1.0485249523,52.1951078917,1.3156835805,65.1795729013,14.8888888889,25.2222222222,19.9583333333,50,98.6,74.7458333333,0,1.7509066667,3.5505041725,20.4,19.462,1.5737797337,1.9689067196,30.5580415824,1,16.4523809524,28.5,0,6.5,71.5,0,18,nE_ext
2014,Blois,Blo14,2014-07-22,1.0713503935,53.2664582852,1.2673564384,66.4469293398,14.7222222222,25.3888888889,20.1180555556,45,95.5,72.1541666667,0,1.2107333333,2.9814992972,15.742,14.987,1.7100234218,2.155617667,29.880925548,0,16,29,5.5,23.5,51.5,5.5,20,nE_ext
2014,Blois,Blo14,2014-07-23,1.3153303146,54.5817885999,1.5005360044,67.9474653442,17.2777777778,30.2777777778,22.4351851852,34.1,91.2,69.8291666667,0,1.2666133333,4.0838999254,20.919,19.94,2.5623944495,2.7628415688,33.4050423206,5,18.9841269841,41.1666666667,26.6666666667,40,62.5,20.5,23,nE_ext
2014,Blois,Blo14,2014-07-24,1.415789033,55.9975776329,1.5541879103,69.5016532545,16.7777777778,31.7222222222,23.5555555556,26,90.4,61.5291666667,0.254,0.50292,3.1508035548,17.88,17.096,3.2426302042,3.7726390557,34.8507011994,5,19.3412698413,53.3333333333,47.8333333333,56.5,73.5,35.5,26,nE_ext
2014,Blois,Blo14,2014-07-25,1.3563610966,57.3539387296,1.4850246143,70.9866778688,17.7222222222,29.5,22.8032407407,30.3,87.3,63.2833333333,0.254,0.3725333333,3.1072964007,19.588,18.721,2.724866523,3.6063356697,35.3608800012,5,19.0714285714,65.5,69,73,84.5,50.5,29,nE_ext
2014,Blois,Blo14,2014-07-26,1.200324723,58.5542634525,1.3930122312,72.3796901,15.2777777778,26.7777777778,21.3101851852,40.5,90.3,63.0291666667,0,0.5774266667,3.0903755668,19.329,18.438,2.0320053529,2.6347271276,31.5477115186,2,17.246031746,57.3333333333,46,49,74.3333333333,33.6666666667,23.3333333333,nE_ext
2014,Blois,Blo14,2014-07-27,1.3209605522,59.8752240048,1.4795107803,73.8592008803,14.2222222222,29.6111111111,22.0833333333,32.4,97.9,63.1041666667,0,0.1862666667,3.1774315308,22.551,21.586,2.684974228,3.2359025825,33.4945169954,6,16.1587301587,49.1666666667,23,25,64.1666666667,16.8333333333,17.6666666667,nE_ext
2014,Blois,Blo14,2014-07-28,0.9242888786,60.7995128833,1.2380339167,75.097234797,15.3888888889,22.7222222222,19.0439814815,41.4,97.1,73.125,19.304,1.17348,3.4442075353,22.61,21.59,1.4978062483,2.1222968588,27.4341591963,0,17.2222222222,41,0,1,54,0,12,nE_ext
2014,Blois,Blo14,2014-07-29,0.7527336838,61.5522465671,0.8699712474,75.9672060444,12.7777777778,21.7777777778,16.962962963,58.5,97.1,84.8125,0,1.1362266667,1.7157699052,6.831,6.496,0.9158273706,1.0894622758,24.9899536194,0,15.1428571429,28.3333333333,2.6666666667,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-07-30,1.1734338505,62.7256804176,1.3634318576,77.330637902,14.2222222222,28.1111111111,20.7453703704,33.3,94.7,67.4666666667,0,0.44704,3.1615743303,21.07,20.087,2.4538481895,2.929915221,31.2295704066,5,15.746031746,15.6666666667,5.3333333333,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-07-31,1.1946263697,63.9203067873,1.388469269,78.719107171,13.5,28,21.0162037037,34.8,89.6,62.0666666667,0,0.2794,3.0104365858,21.179,20.175,2.3727716365,2.7838937526,32.4974337877,4,16.5,3,8,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-01,1.2483413116,65.1686480989,1.4313582819,80.1504654529,15.2222222222,28.1111111111,21.5347222222,34.7,94.7,63.5083333333,0,0.8754533333,3.6032936921,21.76,20.739,2.3863358853,2.976347362,32.1776745755,5,16.753968254,13.5,8.5,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-02,0.938206357,66.1068544559,1.2276000135,81.3780654663,14.7222222222,24.2777777778,18.9328703704,45.8,90.7,73.0208333333,0,1.6391466667,3.5722042624,21.011,19.979,1.5672203657,2.1974112664,30.2330103972,1,15.8253968254,14.1666666667,34,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-03,0.993553969,67.1004084249,1.2161296736,82.59419514,13.2222222222,25.3888888889,19.2939814815,39.6,98.4,73.9666666667,0,0.5960533333,2.8310012375,18.169,17.312,1.8902480848,2.4162331941,30.2540169294,1,15.873015873,14.8333333333,59.5,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-04,1.0039289018,68.1043373267,1.1632820316,83.7574771716,12.6111111111,25,19.3449074074,29.4,92,61.3791666667,0,0.5401733333,2.703573391,17.32,16.387,2.1772753124,2.40287642,28.443329522,0,15.7936507937,15.5,85,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-05,1.1050654151,69.2094027417,1.3166514126,85.0741285842,11.7777777778,27.2222222222,19.8981481482,27.6,94.4,58.2708333333,0,0.2794,3.1690572463,24.561,23.204,2.5358389489,3.1810216067,31.1559603522,5,14.4047619048,15.25,85,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-06,0.8999174041,70.1093201458,1.0946493556,86.1687779397,15.7222222222,22.2777777778,18.8194444445,63.9,92.3,81.7625,7.874,1.1176,2.0872740169,10.69,10.053,0.6100670643,0.7891856308,26.4645106044,0,16.9930555556,15,85,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-07,1.1225652044,71.2318853501,1.3522649133,87.521042853,17.2777777778,26.1111111111,20.7569444444,49.5,98.3,80.9833333333,2.286,0.2794,2.489026016,15.541,14.501,1.5920650017,1.8997765716,29.4329797252,0,17.6944444445,30.5,70.25,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-08,0.9170152972,72.1489006473,1.085147692,88.606190545,17.1111111111,23.3888888889,19.0763888889,68.2,98.2,90.4208333333,18.796,1.2479866667,1.6951522607,7.048,6.52,0.7549548818,0.9212749891,26.0129378162,0,17.8819444444,46,55.5,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-09,0.8837793758,73.0326800231,1.1473892178,89.7535797628,13.7222222222,22.2777777778,18.4722222222,55,97.9,78.9541666667,0,0.9313333333,2.7673147485,18.219,16.883,1.1672183647,1.5721576944,27.5016906817,0,16.5634920635,41,50.3,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-10,0.9718740499,74.0045540729,1.2159862691,90.9695660319,16.3888888889,24.3888888889,19.5,56.2,96,82.375,7.62,1.6764,2.7879863306,14.21,13.118,0.9938132421,1.3283321856,29.8431483749,0,17.3055555556,36,45.1,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-11,0.7360349264,74.7405889994,0.9781365948,91.9477026267,11.3888888889,21.7222222222,16.5717592593,46.9,98.7,73.3625,0,1.3783733333,2.9809357965,19.509,17.939,1.3258289274,1.8142407868,27.3845913859,0,13.4126984127,31,39.9,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-12,0.6859297619,75.4265187613,0.8968761423,92.844578769,11.3888888889,20.1111111111,16.1157407407,54,98.7,82.0541666667,2.794,1.1176,2.3511455071,14.93,13.651,0.9915064,1.3098706887,24.8408203714,0,14.0347222222,26,34.7,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-13,0.6893054389,76.1158242002,0.8336857705,93.6782645394,12.1111111111,20.5,16.1759259259,49.1,98.7,80.825,27.178,1.3783733333,2.1835255691,10.849,9.853,1.1926281735,1.4418456174,23.950940065,0,14.9074074074,21,29.5,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-14,0.7168151499,76.8326393502,0.9397154887,94.6179800281,13.7777777778,20.6111111111,16.5462962963,50.7,96.5,77.7041666667,1.778,1.4156266667,2.7245093122,17.11,15.531,1.1812571795,1.5536093641,26.2785621852,0,14.450617284,25.3,38.2,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-15,0.5860319359,77.418671286,0.7834049276,95.4013849557,11.2222222222,19.7222222222,14.5972222222,52.6,99.4,83.7416666667,2.54,0.8009466667,2.2828244959,15.938,14.38,0.9535103248,1.2333987181,25.6097817678,0,12.4506172839,29.6,46.9,NA,NA,NA,NA,nE_ext
2014,Blois,Blo14,2014-08-16,0.7189410734,78.1376123594,1.0182075806,96.4195925363,8.8888888889,22.1111111111,15.8217592593,37.7,99.5,71.3208333333,0,0.2980266667,2.8941658462,24.82,22.329,1.6382799809,2.2564977205,28.3707824225,0,11.8263888889,33.9,55.6,NA,NA,NA,NA,nE_ext
